year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
1950,182,34,Scombridae,"Mackerels, tunas, bonitos",400416,3.23853459520724,Scombridae-34
1950,182,34,Scombroidea,"Tunas, bonitos, billfishes",300036,12.7672017093766,Scombroidea-34
1950,182,34,Scorpaena,Scorpionfishes,500134,6.24806933308582e-5,Scorpaena-34
1950,182,34,Scorpaena porcus,Black scorpionfish,601758,9.9566894694436e-4,Scorpaena_porcus-34
1950,182,34,Scorpaena scrofa,Red scorpionfish,601759,0.00106426331786872,Scorpaena_scrofa-34
1950,182,34,Scorpaenidae,"Scorpionfishes, rockfishes",400264,59.9722444499165,Scorpaenidae-34
1950,182,34,Scyliorhinus canicula,Smallspotted catshark,600845,11.4473774859551,Scyliorhinus_canicula-34
1950,182,34,Sepia,Sepia cuttlefishes,590011,1.87692621283267,Sepia-34
1950,182,34,Sepia officinalis,Common cuttlefish,690085,0.0191534336868968,Sepia_officinalis-34
1950,182,34,Sepiidae,Cuttlefishes,490011,0.154023844873566,Sepiidae-34
1950,182,34,Seriola dumerili,Greater amberjack,601005,0.00136688268883352,Seriola_dumerili-34
1950,182,34,Serranidae,"Basses, groupers, hinds",400289,3.31466825408337e-5,Serranidae-34
1950,182,34,Serranus,Groupers,500901,1.974929653151e-4,Serranus-34
1950,182,34,Serranus cabrilla,Comber,601353,0.0026610946952785,Serranus_cabrilla-34
1950,182,34,Solea,Soles,500618,0.00130570924877137,Solea-34
1950,182,34,Solea solea,Common sole,600525,0.00169217191793041,Solea_solea-34
1950,182,34,Soleidae,Soles,400441,0.00795601290078291,Soleidae-34
1950,182,34,Sparidae,"Porgies, seabreams",400330,0.651689418941107,Sparidae-34
1950,182,34,Sparus aurata,Gilthead seabream,601164,0.62020178180271,Sparus_aurata-34
1950,182,34,Sphyraena,"Barracudas, sennets",500372,0.00368320954332609,Sphyraena-34
1950,182,34,Sphyraenidae,Barracudas,400360,1.81990802053388e-5,Sphyraenidae-34
1950,182,34,Spondyliosoma cantharus,Black seabream,601356,7.50481238061466e-5,Spondyliosoma_cantharus-34
1950,182,34,Squalus,Dogfishes,500107,2.52378423709992e-5,Squalus-34
1950,182,34,Tetrapturus belone,Mediterranean spearfish,601823,2.21389360466201e-5,Tetrapturus_belone-34
1950,182,34,Thunnus thynnus,Atlantic bluefin tuna,600147,0.463397762487458,Thunnus_thynnus-34
1950,182,34,Torpedo,Torpedoes,509274,1.4029691021832e-4,Torpedo-34
1950,182,34,Trachinotus ovatus,Pompano,601773,0.00175014060869544,Trachinotus_ovatus-34
1950,182,34,Trachinus,Weevers,500122,0.0021647776673284,Trachinus-34
1950,182,34,Trachinus draco,Greater weever,601363,7.1019916071679e-4,Trachinus_draco-34
1950,182,34,Trachurus,"Jacks, horse mackerels",500661,4.45984905664895,Trachurus-34
1950,182,34,Trachurus trachurus,Atlantic horse mackerel,601365,6.4967633088792e-4,Trachurus_trachurus-34
1950,182,34,Trichiuridae,Cutlassfishes,400415,1.46778868512616,Trichiuridae-34
1950,182,34,Trichiurus lepturus,Largehead hairtail,601288,1.5168131952769e-4,Trichiurus_lepturus-34
1950,182,34,Xiphias gladius,Swordfish,600226,0.0236621497532177,Xiphias_gladius-34
1950,182,34,Zeus faber,John dory,601370,9.49652449502635e-6,Zeus_faber-34
1950,182,37,Acanthocardia tuberculata,Tuberculate cockle,690752,124.220713662107,Acanthocardia_tuberculata-37
1950,182,37,Aequipecten opercularis,Queen scallop,690314,0.216791304192903,Aequipecten_opercularis-37
1950,182,37,Alopias,Thresher sharks,500639,0.965688510205811,Alopias-37
1950,182,37,Alopias vulpinus,Thresher,602535,143.245825774764,Alopias_vulpinus-37
1950,182,37,Anguilla anguilla,European eel,600035,69.4567291658924,Anguilla_anguilla-37
1950,182,37,Aphia minuta,Transparent goby,600039,21.1791666666667,Aphia_minuta-37
1950,182,37,Argentina sphyraena,European argentine,600020,0.0384834835690684,Argentina_sphyraena-37
1950,182,37,Argyrosomus regius,Meagre,600418,149.825665034277,Argyrosomus_regius-37
1950,182,37,Aristeidae,Aristeid shrimps,490042,79.8087142596926,Aristeidae-37
1950,182,37,Aristeus antennatus,Blue and red shrimp,690051,13701.7583790203,Aristeus_antennatus-37
1950,182,37,Atherina boyeri,Bigscale sand smelt,601696,3.0759669440952,Atherina_boyeri-37
1950,182,37,Atherinidae,Silversides,400218,1.73728558213337,Atherinidae-37
1950,182,37,Auxis,Bullet and frigate tunas,501163,31.4861919987175,Auxis-37
1950,182,37,Auxis rochei,Bullet tuna,600093,1558.79344746757,Auxis_rochei-37
1950,182,37,Auxis thazard,Frigate tuna,600094,20.5747312296754,Auxis_thazard-37
1950,182,37,Balistes capriscus,Grey triggerfish,607327,32.0590431132814,Balistes_capriscus-37
1950,182,37,Belone belone,Garfish,600047,219.827288991331,Belone_belone-37
1950,182,37,Bivalvia,Clams,290004,24.2978202700982,Bivalvia-37
1950,182,37,Boops boops,Bogue,600203,129.110722653556,Boops_boops-37
1950,182,37,Brama brama,Atlantic pomfret,600391,107.667693354213,Brama_brama-37
1950,182,37,Campogramma glaycos,Vadigo,601894,0.00302148166035366,Campogramma_glaycos-37
1950,182,37,Carangidae,"Jacks, pompanos",400314,304.586733137803,Carangidae-37
1950,182,37,Carcharhinidae,Requiem sharks,400011,1.06407002421557,Carcharhinidae-37
1950,182,37,Carcharhinus,Sharp-nosed sharks,500816,1.4964351389783e-4,Carcharhinus-37
1950,182,37,Cardiidae,Cockles,490058,0.574701755922731,Cardiidae-37
1950,182,37,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,11.7649161535129,Cephalopoda-37
1950,182,37,Cetorhinus maximus,Basking shark,600090,0.671169107819706,Cetorhinus_maximus-37
1950,182,37,Chamelea gallina,Striped venus,690404,9263.49331331531,Chamelea_gallina-37
1950,182,37,Chelidonichthys lucerna,Tub gurnard,601366,4.72888589323194,Chelidonichthys_lucerna-37
1950,182,37,Chondrichthyes,"Sharks, rays, chimaeras",200538,448.933938301131,Chondrichthyes-37
1950,182,37,Clupeidae,"Herrings, sardines, menhadens",400043,84.9994914389165,Clupeidae-37
1950,182,37,Conger conger,European conger,600301,2375.36960362776,Conger_conger-37
1950,182,37,Coris julis,Mediterranean rainbow wrasse,600058,48.0447198779043,Coris_julis-37
1950,182,37,Coryphaena hippurus,Common dolphinfish,600006,658.569882788948,Coryphaena_hippurus-37
1950,182,37,Crangon crangon,Common shrimp,690091,1.62849728500974,Crangon_crangon-37
1950,182,37,Crassostrea gigas,Pacific cupped oyster,690283,13.475604238168,Crassostrea_gigas-37
1950,182,37,Decapoda,"Crabs, lobsters, shrimps",390013,4.64717095243392,Decapoda-37
1950,182,37,Dentex,Toothed seabreams,500809,18.8805286345133,Dentex-37
1950,182,37,Dentex dentex,Common dentex,600439,839.93866006162,Dentex_dentex-37
1950,182,37,Dentex gibbosus,Pink dentex,604536,138.746911471031,Dentex_gibbosus-37
1950,182,37,Dicentrarchus labrax,European seabass,600063,417.847016291811,Dicentrarchus_labrax-37
1950,182,37,Dicologlossa cuneata,Wedge sole,600526,463.080963926032,Dicologlossa_cuneata-37
1950,182,37,Diplodus,Two-toothed seabreams,500705,455.660161075065,Diplodus-37
1950,182,37,Diplodus annularis,Annular seabream,601752,77.0018885827396,Diplodus_annularis-37
1950,182,37,Diplodus puntazzo,Sharpsnout seabream,601749,3.0759669440952,Diplodus_puntazzo-37
1950,182,37,Diplodus sargus sargus,White seabream,601753,106.460706254366,Diplodus_sargus_sargus-37
1950,182,37,Diplodus vulgaris,Common twobanded seabream,601754,79.3598988558144,Diplodus_vulgaris-37
1950,182,37,Donax,Bean clams,590128,14.6183883092116,Donax-37
1950,182,37,Elasmobranchii,"Sharks, rays, skates",200004,7567.4232277596,Elasmobranchii-37
1950,182,37,Engraulis encrasicolus,European anchovy,600066,23415.7692901586,Engraulis_encrasicolus-37
1950,182,37,Epinephelus,"Seabasses, hinds",500366,25.4559677681911,Epinephelus-37
1950,182,37,Epinephelus caninus,Dogtooth grouper,609217,7.68991736023799,Epinephelus_caninus-37
1950,182,37,Epinephelus marginatus,Dusky grouper,606470,58.9731098682236,Epinephelus_marginatus-37
1950,182,37,Euthynnus alletteratus,Little tunny,600097,156.814912604307,Euthynnus_alletteratus-37
1950,182,37,Gadidae,"Cods, haddocks",400183,27.7935033636646,Gadidae-37
1950,182,37,Gadiformes,Cods,300044,0.0850747684523625,Gadiformes-37
1950,182,37,Galeorhinus galeus,Tope shark,604642,129.787830590498,Galeorhinus_galeus-37
1950,182,37,Galeus melastomus,Blackmouth catshark,600807,64.4456601649635,Galeus_melastomus-37
1950,182,37,Gastropoda,Sea snails,290006,0.615366486418619,Gastropoda-37
1950,182,37,Gobiidae,Gobies,400405,85.2250169556879,Gobiidae-37
1950,182,37,Helicolenus dactylopterus,Blackbelly rosefish,600076,60.6450694469799,Helicolenus_dactylopterus-37
1950,182,37,Homarus gammarus,European lobster,690125,12.5677050352382,Homarus_gammarus-37
1950,182,37,Isurus oxyrinchus,Shortfin mako,600752,0.014366166359491,Isurus_oxyrinchus-37
1950,182,37,Katsuwonus pelamis,Skipjack tuna,600107,535.218718674635,Katsuwonus_pelamis-37
1950,182,37,Labridae,"Wrasses, gropers, tuskfishes",400362,104.834756496759,Labridae-37
1950,182,37,Labrus merula,Brown wrasse,604582,0.419806217596091,Labrus_merula-37
1950,182,37,Lamna nasus,Porbeagle,600088,3.7267,Lamna_nasus-37
1950,182,37,Lepidorhombus,Megrims,503124,0.799958309355185,Lepidorhombus-37
1950,182,37,Lichia amia,Leerfish,600692,98.7252095503983,Lichia_amia-37
1950,182,37,Lithognathus mormyrus,Sand steenbras,600706,377.122509642494,Lithognathus_mormyrus-37
1950,182,37,Liza,Mullets,504212,0.759355923209408,Liza-37
1950,182,37,Loligo,Common squids,590010,2.22694937373199,Loligo-37
1950,182,37,Lophius,Frogfishes,500112,0.580268478062857,Lophius-37
1950,182,37,Lophius budegassa,Blackbellied angler,605094,7.66267806518363,Lophius_budegassa-37
1950,182,37,Lophius piscatorius,Angler,600716,18.4558016645712,Lophius_piscatorius-37
1950,182,37,Macrouridae,"Grenadiers, rattails",400185,1.61924345117217,Macrouridae-37
1950,182,37,Maja squinado,Spinous spider crab,690387,89.8851425762562,Maja_squinado-37
1950,182,37,Malacostraca,"Lobsters, crabs, shrimps, krill",290022,0.321036496818115,Malacostraca-37
1950,182,37,Marine finfishes not identified,Finfishes,100139,24574.0043891534,Marine_finfishes_not_identified-37
1950,182,37,Marine fishes not identified,Marine fishes nei,100039,2738.02145667929,Marine_fishes_not_identified-37
1950,182,37,Marine pelagic fishes not identified,Pelagic fishes,100339,19367.3773990931,Marine_pelagic_fishes_not_identified-37
1950,182,37,Melicertus kerathurus,Caramote prawn,690070,914.909177465463,Melicertus_kerathurus-37
1950,182,37,Merluccius,Hakes,500654,84.9028875103112,Merluccius-37
1950,182,37,Merluccius merluccius,European hake,600030,27461.3756141899,Merluccius_merluccius-37
1950,182,37,Micromesistius poutassou,Blue whiting,600031,2961.03153816633,Micromesistius_poutassou-37
1950,182,37,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,59544.7046385016,Miscellaneous_aquatic_invertebrates-37
1950,182,37,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,113.970310480439,Miscellaneous_marine_crustaceans-37
1950,182,37,Mollusca,"Clams, seasnails, squids, octopuses",190195,201.501266322978,Mollusca-37
1950,182,37,Mugilidae,"Mullets, grey mullets",400359,75.7580063070189,Mugilidae-37
1950,182,37,Mullidae,Goatfishes,400332,85.0508159015009,Mullidae-37
1950,182,37,Mullus,Atlantic goatfishes,500143,297.652393405166,Mullus-37
1950,182,37,Mullus barbatus barbatus,Red mullet,600790,191.3716708641,Mullus_barbatus_barbatus-37
1950,182,37,Mullus surmuletus,Surmullet,601327,617.256348427702,Mullus_surmuletus-37
1950,182,37,Muraena helena,Mediterranean moray,601729,43.4784302728345,Muraena_helena-37
1950,182,37,Murex,Murex shells,590050,0.19299473941152,Murex-37
1950,182,37,Mustelus,Smoothhounds,500348,0.0686756875151139,Mustelus-37
1950,182,37,Mustelus mustelus,Smooth-hound,604996,21.483691777139,Mustelus_mustelus-37
1950,182,37,Mytilus galloprovincialis,Mediterranean mussel,690241,6.32635441934684,Mytilus_galloprovincialis-37
1950,182,37,Nephrops norvegicus,Norway lobster,690273,31.5474146643823,Nephrops_norvegicus-37
1950,182,37,Oblada melanura,Saddled seabream,600850,23.1034694426001,Oblada_melanura-37
1950,182,37,Octopoda,"Octopuses, argonauts",390007,270.709894284833,Octopoda-37
1950,182,37,Octopodidae,Octopuses,490012,4818.7745511992,Octopodidae-37
1950,182,37,Octopus vulgaris,Common octopus,690088,3613.9242658471,Octopus_vulgaris-37
1950,182,37,Orcynopsis unicolor,Plain bonito,600108,0.1985703109733,Orcynopsis_unicolor-37
1950,182,37,Pagellus,Pandoras,501145,89.8684128949228,Pagellus-37
1950,182,37,Pagellus acarne,Axillary seabream,600889,274.995032803911,Pagellus_acarne-37
1950,182,37,Pagellus bogaraveo,Blackspot seabream,600890,1367.65536262952,Pagellus_bogaraveo-37
1950,182,37,Pagellus erythrinus,Common pandora,600893,553.352750020429,Pagellus_erythrinus-37
1950,182,37,Pagrus,Subtropical seabreams,500903,0.0170972357714261,Pagrus-37
1950,182,37,Pagrus auriga,Redbanded seabream,605066,259.51912562992,Pagrus_auriga-37
1950,182,37,Pagrus caeruleostictus,Bluespotted seabream,604540,4.34135424989401,Pagrus_caeruleostictus-37
1950,182,37,Pagrus pagrus,Red porgy,601756,526.022785118565,Pagrus_pagrus-37
1950,182,37,Palinuridae,Spiny lobsters,490039,0.112669490919744,Palinuridae-37
1950,182,37,Palinurus,Spiny lobsters,590082,2.93163021887208,Palinurus-37
1950,182,37,Palinurus elephas,Common spiny lobster,690092,37.1855944619098,Palinurus_elephas-37
1950,182,37,Paracentrotus lividus,Stony sea urchin,690400,15.003213929662,Paracentrotus_lividus-37
1950,182,37,Parapenaeus longirostris,Deepwater rose shrimp,690109,0.0038443650190048,Parapenaeus_longirostris-37
1950,182,37,Pecten jacobaeus,Great Mediterranean scallop,690157,0.173110655184549,Pecten_jacobaeus-37
1950,182,37,Perciformes,Perch-likes,300060,5.11186972614393,Perciformes-37
1950,182,37,Peristediidae,"Armored searobins, gurnards",400581,0.227094255148775,Peristediidae-37
1950,182,37,Phycis,"Gunnels, forkbeards",509303,8.34330305518982,Phycis-37
1950,182,37,Phycis blennoides,Greater forkbeard,601340,37.3679706671923,Phycis_blennoides-37
1950,182,37,Phycis phycis,Forkbeard,601747,20.204104605226,Phycis_phycis-37
1950,182,37,Platichthys flesus,European flounder,601341,1.77601153924812,Platichthys_flesus-37
1950,182,37,Plectorhinchus mediterraneus,Rubberlip grunt,600398,250.948297097617,Plectorhinchus_mediterraneus-37
1950,182,37,Pleuronectiformes,Flatfishes,300061,0.22922741875577,Pleuronectiformes-37
1950,182,37,Polyprion americanus,Wreckfish,600349,80.3868924463151,Polyprion_americanus-37
1950,182,37,Pomadasys incisus,Bastard grunt,605003,64.195765228,Pomadasys_incisus-37
1950,182,37,Pomatomus saltatrix,Bluefish,600364,110.407525717125,Pomatomus_saltatrix-37
1950,182,37,Prionace glauca,Blue shark,600898,15.078715291075,Prionace_glauca-37
1950,182,37,Pteriomorphia,"Clams, cockles, arkshells",290056,157.933433235495,Pteriomorphia-37
1950,182,37,Raja,"Stingrays, skates",500108,84.0433216131814,Raja-37
1950,182,37,Rajidae,Stingrays,400019,10.0583876521425,Rajidae-37
1950,182,37,Rajiformes,Skates and rays,300014,6.10134558555392,Rajiformes-37
1950,182,37,Ruditapes decussatus,Grooved carpet shell,690166,28.1744257973327,Ruditapes_decussatus-37
1950,182,37,Sarda sarda,Atlantic bonito,600115,590.63531472993,Sarda_sarda-37
1950,182,37,Sardina pilchardus,European pilchard,601350,36163.1010715104,Sardina_pilchardus-37
1950,182,37,Sardinella,Sardinellas,501940,54.6991995232648,Sardinella-37
1950,182,37,Sardinella aurita,Round sardinella,601043,5586.95111245641,Sardinella_aurita-37
1950,182,37,Sarpa salpa,Salema,600204,88.7630294181858,Sarpa_salpa-37
1950,182,37,Sciaena umbra,Brown meagre,601707,96.9782509253941,Sciaena_umbra-37
1950,182,37,Sciaenidae,"Drums, croakers",400331,0.0575039613013437,Sciaenidae-37
1950,182,37,Scomber,Chub mackerels,500142,10700.8465458044,Scomber-37
1950,182,37,Scomber colias,Atlantic chub mackerel,654736,399.408342847507,Scomber_colias-37
1950,182,37,Scomberesox saurus saurus,Atlantic saury,601084,0.398018702339585,Scomberesox_saurus_saurus-37
1950,182,37,Scomberomorus,Spanish mackerels,500487,31.557094818161598,Scomberomorus-37
1950,182,37,Scomber scombrus,Atlantic mackerel,600118,106.556275436992,Scomber_scombrus-37
1950,182,37,Scombridae,"Mackerels, tunas, bonitos",400416,362.614424517151,Scombridae-37
1950,182,37,Scophthalmus maximus,Turbot,601348,0.754857931663545,Scophthalmus_maximus-37
1950,182,37,Scorpaena,Scorpionfishes,500134,63.22659070336,Scorpaena-37
1950,182,37,Scorpaena porcus,Black scorpionfish,601758,190.578315414914,Scorpaena_porcus-37
1950,182,37,Scorpaena scrofa,Red scorpionfish,601759,111.106436664751,Scorpaena_scrofa-37
1950,182,37,Scorpaenidae,"Scorpionfishes, rockfishes",400264,12.7774102447634,Scorpaenidae-37
1950,182,37,Scorpaeniformes,"Scorpionfishes, flatheads",300059,1.10259094645973,Scorpaeniformes-37
1950,182,37,Scyliorhinidae,Cat/swellsharks,400010,0.0448947464217958,Scyliorhinidae-37
1950,182,37,Scyliorhinus canicula,Smallspotted catshark,600845,64.4456601649634,Scyliorhinus_canicula-37
1950,182,37,Scyllarides latus,Mediterranean slipper lobster,690598,9.03484979977158,Scyllarides_latus-37
1950,182,37,Sepia,Sepia cuttlefishes,590011,81.2342259288762,Sepia-37
1950,182,37,Sepia officinalis,Common cuttlefish,690085,1878.53083625185,Sepia_officinalis-37
1950,182,37,Sepiidae,Cuttlefishes,490011,4.28594452701719,Sepiidae-37
1950,182,37,Seriola dumerili,Greater amberjack,601005,1224.83124467091,Seriola_dumerili-37
1950,182,37,Serranidae,"Basses, groupers, hinds",400289,47.5387759444089,Serranidae-37
1950,182,37,Serranus,Groupers,500901,104.691032689806,Serranus-37
1950,182,37,Serranus cabrilla,Comber,601353,469.92065675185,Serranus_cabrilla-37
1950,182,37,Solea,Soles,500618,107.425728385577,Solea-37
1950,182,37,Solea solea,Common sole,600525,119.377203177871,Solea_solea-37
1950,182,37,Soleidae,Soles,400441,0.316379435404653,Soleidae-37
1950,182,37,Sparidae,"Porgies, seabreams",400330,242.746794038795,Sparidae-37
1950,182,37,Sparus aurata,Gilthead seabream,601164,323.983486845198,Sparus_aurata-37
1950,182,37,Sphyraena,"Barracudas, sennets",500372,154.660306041548,Sphyraena-37
1950,182,37,Sphyraenidae,Barracudas,400360,0.0233126262976319,Sphyraenidae-37
1950,182,37,Spicara,Picarels,500679,16.5615606815357,Spicara-37
1950,182,37,Spicara smaris,Picarel,601766,2698.19252753018,Spicara_smaris-37
1950,182,37,Spondyliosoma cantharus,Black seabream,601356,82.271346414041,Spondyliosoma_cantharus-37
1950,182,37,Sprattus sprattus,European sprat,601357,0.136356221168696,Sprattus_sprattus-37
1950,182,37,Squalidae,Dogfish sharks,400013,0.0728238792523747,Squalidae-37
1950,182,37,Squalus,Dogfishes,500107,92.8782354415963,Squalus-37
1950,182,37,Squalus acanthias,Piked dogfish,600139,21.5399321590247,Squalus_acanthias-37
1950,182,37,Squilla mantis,Spottail mantis squillid,690392,0.0362464041103028,Squilla_mantis-37
1950,182,37,Tetrapturus belone,Mediterranean spearfish,601823,47.5698797063072,Tetrapturus_belone-37
1950,182,37,Thalassoma pavo,Ornate wrasse,602500,3.71330857764827,Thalassoma_pavo-37
1950,182,37,Thunnus thynnus,Atlantic bluefin tuna,600147,15336.3033452645,Thunnus_thynnus-37
1950,182,37,Trachinotus ovatus,Pompano,601773,1.82814500897561,Trachinotus_ovatus-37
1950,182,37,Trachinus,Weevers,500122,4.73852456229192,Trachinus-37
1950,182,37,Trachinus draco,Greater weever,601363,80.2190497417871,Trachinus_draco-37
1950,182,37,Trachurus,"Jacks, horse mackerels",500661,9976.66060065328,Trachurus-37
1950,182,37,Trachurus mediterraneus,Mediterranean horse mackerel,601278,0.0662248593779862,Trachurus_mediterraneus-37
1950,182,37,Trachurus trachurus,Atlantic horse mackerel,601365,120.788294749288,Trachurus_trachurus-37
1950,182,37,Triakidae,Houndsharks,400488,0.104656790077387,Triakidae-37
