ANO,MES,PROVINCIA,RAMA,REXIME,AFILIACIONS
2009,Decembro,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2870
2009,Decembro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,551
2009,Decembro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,150
2009,Decembro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1138
2009,Decembro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,6988
2009,Decembro,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,25599
2009,Decembro,Pontevedra,Construción,Réxime de autónomos,10349
2009,Decembro,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,58800
2009,Decembro,Pontevedra,Industria e enerxía,Réxime de autónomos,5256
2009,Decembro,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2054
2009,Decembro,Pontevedra,Non clasificados,Réxime de autónomos,0
2009,Decembro,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,156726
2009,Decembro,Pontevedra,Resto de servizos,Réxime de autónomos,38686
2009,Decembro,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2312
2009,Decembro,Pontevedra,Servizos de aloxamento,Réxime de autónomos,463
2009,Decembro,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11405
2009,Decembro,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,7369
2009,Febreiro,A Coruña,Agrario,Agrario,1341
2009,Febreiro,A Coruña,Mar,Mar,6921
2009,Febreiro,A Coruña,R. especial empregados fogar,R. especial empregados fogar,8600
2009,Febreiro,Lugo,Agrario,Agrario,1373
2009,Febreiro,Lugo,Mar,Mar,1843
2009,Febreiro,Lugo,R. especial empregados fogar,R. especial empregados fogar,2882
2009,Febreiro,Ourense,Agrario,Agrario,350
2009,Febreiro,Ourense,Mar,Mar,0
2009,Febreiro,Ourense,R. especial empregados fogar,R. especial empregados fogar,2965
2009,Febreiro,Pontevedra,Agrario,Agrario,1300
2009,Febreiro,Pontevedra,Mar,Mar,16096
2009,Febreiro,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,6361
2009,Febreiro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,724
2009,Febreiro,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,153
2009,Febreiro,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1816
2009,Febreiro,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,16249
2009,Febreiro,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,40485
2009,Febreiro,A Coruña,Construción,Réxime de autónomos,13328
2009,Febreiro,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,57246
2009,Febreiro,A Coruña,Industria e enerxía,Réxime de autónomos,5963
2009,Febreiro,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1301
2009,Febreiro,A Coruña,Non clasificados,Réxime de autónomos,0
2009,Febreiro,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,207669
2009,Febreiro,A Coruña,Resto de servizos,Réxime de autónomos,45694
2009,Febreiro,A Coruña,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2544
2009,Febreiro,A Coruña,Servizos de aloxamento,Réxime de autónomos,525
2009,Febreiro,A Coruña,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13637
2009,Febreiro,A Coruña,Servizos de comidas e bebidas,Réxime de autónomos,10004
2009,Febreiro,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,66
2009,Febreiro,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,34
2009,Febreiro,Lugo,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1081
2009,Febreiro,Lugo,"Agricultura, gandeiría e pesca",Réxime de autónomos,17145
2009,Febreiro,Lugo,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,10227
2009,Febreiro,Lugo,Construción,Réxime de autónomos,4348
2009,Febreiro,Lugo,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13126
2009,Febreiro,Lugo,Industria e enerxía,Réxime de autónomos,2048
2009,Febreiro,Lugo,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,530
2009,Febreiro,Lugo,Non clasificados,Réxime de autónomos,0
2009,Febreiro,Lugo,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,52118
2009,Febreiro,Lugo,Resto de servizos,Réxime de autónomos,13721
2009,Febreiro,Lugo,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,922
2009,Febreiro,Lugo,Servizos de aloxamento,Réxime de autónomos,197
2009,Febreiro,Lugo,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4272
2009,Febreiro,Lugo,Servizos de comidas e bebidas,Réxime de autónomos,2835
2009,Febreiro,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,79
2009,Febreiro,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,30
2009,Febreiro,Ourense,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1387
2009,Febreiro,Ourense,"Agricultura, gandeiría e pesca",Réxime de autónomos,4796
2009,Febreiro,Ourense,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,8788
2009,Febreiro,Ourense,Construción,Réxime de autónomos,5058
2009,Febreiro,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,14931
2009,Febreiro,Ourense,Industria e enerxía,Réxime de autónomos,2527
2009,Febreiro,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,699
2009,Febreiro,Ourense,Non clasificados,Réxime de autónomos,0
2009,Febreiro,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,46822
2009,Febreiro,Ourense,Resto de servizos,Réxime de autónomos,12406
2009,Febreiro,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,746
2009,Febreiro,Ourense,Servizos de aloxamento,Réxime de autónomos,141
2009,Febreiro,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3298
2009,Febreiro,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2906
2009,Febreiro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,572
2009,Febreiro,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,152
2009,Febreiro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1342
2009,Febreiro,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,7469
2009,Febreiro,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,29374
2009,Febreiro,Pontevedra,Construción,Réxime de autónomos,11066
2009,Febreiro,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,63620
2009,Febreiro,Pontevedra,Industria e enerxía,Réxime de autónomos,5459
2009,Febreiro,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1121
2009,Febreiro,Pontevedra,Non clasificados,Réxime de autónomos,0
2009,Febreiro,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,157025
2009,Febreiro,Pontevedra,Resto de servizos,Réxime de autónomos,38932
2009,Febreiro,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2418
2009,Febreiro,Pontevedra,Servizos de aloxamento,Réxime de autónomos,470
2009,Febreiro,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11376
2009,Febreiro,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,7283
2009,Marzo,A Coruña,Agrario,Agrario,1342
2009,Marzo,A Coruña,Mar,Mar,6829
2009,Marzo,A Coruña,R. especial empregados fogar,R. especial empregados fogar,8597
2009,Marzo,Lugo,Agrario,Agrario,1390
2009,Marzo,Lugo,Mar,Mar,2036
2009,Marzo,Lugo,R. especial empregados fogar,R. especial empregados fogar,2880
2009,Marzo,Ourense,Agrario,Agrario,359
2009,Marzo,Ourense,Mar,Mar,0
2009,Marzo,Ourense,R. especial empregados fogar,R. especial empregados fogar,2970
2009,Marzo,Pontevedra,Agrario,Agrario,1266
2009,Marzo,Pontevedra,Mar,Mar,16111
2009,Marzo,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,6334
2009,Marzo,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,704
2009,Marzo,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,159
2009,Marzo,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1843
2009,Marzo,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,16167
2009,Marzo,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,40380
2009,Marzo,A Coruña,Construción,Réxime de autónomos,13287
2009,Marzo,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,56483
2009,Marzo,A Coruña,Industria e enerxía,Réxime de autónomos,5945
2009,Marzo,A Coruña,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1505
2009,Marzo,A Coruña,Non clasificados,Réxime de autónomos,0
2009,Marzo,A Coruña,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,205913
2009,Marzo,A Coruña,Resto de servizos,Réxime de autónomos,45674
2009,Marzo,A Coruña,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2567
2009,Marzo,A Coruña,Servizos de aloxamento,Réxime de autónomos,529
2009,Marzo,A Coruña,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,13659
2009,Marzo,A Coruña,Servizos de comidas e bebidas,Réxime de autónomos,10018
2009,Marzo,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,66
2009,Marzo,Lugo,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,34
2009,Marzo,Lugo,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1102
2009,Marzo,Lugo,"Agricultura, gandeiría e pesca",Réxime de autónomos,17075
2009,Marzo,Lugo,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,10178
2009,Marzo,Lugo,Construción,Réxime de autónomos,4347
2009,Marzo,Lugo,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,12921
2009,Marzo,Lugo,Industria e enerxía,Réxime de autónomos,2046
2009,Marzo,Lugo,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,532
2009,Marzo,Lugo,Non clasificados,Réxime de autónomos,0
2009,Marzo,Lugo,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,52009
2009,Marzo,Lugo,Resto de servizos,Réxime de autónomos,13714
2009,Marzo,Lugo,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,949
2009,Marzo,Lugo,Servizos de aloxamento,Réxime de autónomos,195
2009,Marzo,Lugo,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,4290
2009,Marzo,Lugo,Servizos de comidas e bebidas,Réxime de autónomos,2853
2009,Marzo,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,81
2009,Marzo,Ourense,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,28
2009,Marzo,Ourense,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1430
2009,Marzo,Ourense,"Agricultura, gandeiría e pesca",Réxime de autónomos,4781
2009,Marzo,Ourense,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,8890
2009,Marzo,Ourense,Construción,Réxime de autónomos,5036
2009,Marzo,Ourense,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,14873
2009,Marzo,Ourense,Industria e enerxía,Réxime de autónomos,2524
2009,Marzo,Ourense,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,735
2009,Marzo,Ourense,Non clasificados,Réxime de autónomos,0
2009,Marzo,Ourense,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,46245
2009,Marzo,Ourense,Resto de servizos,Réxime de autónomos,12406
2009,Marzo,Ourense,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,747
2009,Marzo,Ourense,Servizos de aloxamento,Réxime de autónomos,139
2009,Marzo,Ourense,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,3321
2009,Marzo,Ourense,Servizos de comidas e bebidas,Réxime de autónomos,2906
2009,Marzo,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,590
2009,Marzo,Pontevedra,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,152
2009,Marzo,Pontevedra,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1386
2009,Marzo,Pontevedra,"Agricultura, gandeiría e pesca",Réxime de autónomos,7413
2009,Marzo,Pontevedra,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,29018
2009,Marzo,Pontevedra,Construción,Réxime de autónomos,10966
2009,Marzo,Pontevedra,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,62377
2009,Marzo,Pontevedra,Industria e enerxía,Réxime de autónomos,5439
2009,Marzo,Pontevedra,Non clasificados,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1328
2009,Marzo,Pontevedra,Non clasificados,Réxime de autónomos,0
2009,Marzo,Pontevedra,Resto de servizos,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,156594
2009,Marzo,Pontevedra,Resto de servizos,Réxime de autónomos,38871
2009,Marzo,Pontevedra,Servizos de aloxamento,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,2590
2009,Marzo,Pontevedra,Servizos de aloxamento,Réxime de autónomos,472
2009,Marzo,Pontevedra,Servizos de comidas e bebidas,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,11458
2009,Marzo,Pontevedra,Servizos de comidas e bebidas,Réxime de autónomos,7317
2009,Abril,A Coruña,Agrario,Agrario,1355
2009,Abril,A Coruña,Mar,Mar,6532
2009,Abril,A Coruña,R. especial empregados fogar,R. especial empregados fogar,8573
2009,Abril,Lugo,Agrario,Agrario,1376
2009,Abril,Lugo,Mar,Mar,2044
2009,Abril,Lugo,R. especial empregados fogar,R. especial empregados fogar,2885
2009,Abril,Ourense,Agrario,Agrario,361
2009,Abril,Ourense,Mar,Mar,0
2009,Abril,Ourense,R. especial empregados fogar,R. especial empregados fogar,2960
2009,Abril,Pontevedra,Agrario,Agrario,1205
2009,Abril,Pontevedra,Mar,Mar,16031
2009,Abril,Pontevedra,R. especial empregados fogar,R. especial empregados fogar,6323
2009,Abril,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,702
2009,Abril,A Coruña,"Actividades de axencias de viaxes, operadores turísticos, servizos de reservas e actividades relacionadas con estes",Réxime de autónomos,163
2009,Abril,A Coruña,"Agricultura, gandeiría e pesca",Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,1820
2009,Abril,A Coruña,"Agricultura, gandeiría e pesca",Réxime de autónomos,16058
2009,Abril,A Coruña,Construción,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,39964
2009,Abril,A Coruña,Construción,Réxime de autónomos,13207
2009,Abril,A Coruña,Industria e enerxía,Réxime Xeral (excl. Fogar e Agrario) e Minería do carbón,55773
2009,Abril,A Coruña,Industria e enerxía,Réxime de autónomos,5903
