"year","Galician_name","FAOcode","total_kg","total_euros","Scientific_name","English_name","Family","Order.or.higher.taxa"
2018,"Carrapicho","IMS",2579,3223.84,"Chondrus crispus","Carragheen (Irish) moss","GIGARTINACEAE","RHODOPHYTA (FLORIDEOPHYCEAE)"
2018,"Carromeiro","GEL",171,213.78,"Gelidium spp","Gelidium seaweeds","GELIDIACEAE","RHODOPHYTA (FLORIDEOPHYCEAE)"
2018,"Castañeta","POA",2166881.25,6248305.76,"Brama brama","Atlantic pomfret","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Castañeta de aleta longa","TAL",395,472.29,"Taractichthys longipinnis","Big-scale pomfret","BRAMIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Castañeta macho","BYS",26825.8,228103.49,"Beryx splendens","Splendid alfonsino","BERYCIDAE","BERYCIFORMES"
2018,"Castañeta vermella","BXD",65396.4000000001,1148506.43,"Beryx decadactylus","Alfonsino","BERYCIDAE","BERYCIFORMES"
2018,"Cazapa","SHO",55963,17089.55,"Galeus melastomus","Blackmouth catshark","PENTANCHIDAE","CARCHARHINIFORMES"
2018,"Cazón","GAG",41878.25,30213.28,"Galeorhinus galeus","Tope shark","TRIAKIDAE","CARCHARHINIFORMES"
2018,"Cazón liso","SMD",11.3,5.74,"Mustelus mustelus","Smooth-hound","TRIAKIDAE","CARCHARHINIFORMES"
2018,"Centola","SCR",525934.13,4639711.83,"Maja squinado","Spinous spider crab","MAJIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2018,"Chaparella","CTB",5170.9,19380.88,"Diplodus vulgaris","Common two-banded seabream","SPARIDAE","ACANTHURIFORMES"
2018,"Choco","CTC",504571.52,4201159.63999999,"Sepia officinalis","Common cuttlefish","SEPIIDAE","CEPHALOPODA (CUTTLEFISHES)"
2018,"Chopiño","CTR",2610.95,19158.67,"Sepiola rondeletii","Dwarf bobtail squid","SEPIOLIDAE","CEPHALOPODA (CUTTLEFISHES)"
2018,"Choquiño","EJE",725.15,6203.89,"Sepia elegans","Elegant cuttlefish","SEPIIDAE","CEPHALOPODA (CUTTLEFISHES)"
2018,"Choupa","BRB",244145.24,403889.730000001,"Spondyliosoma cantharus","Black seabream","SPARIDAE","ACANTHURIFORMES"
2018,"Cigala","NEP",175443.88,2051294.47,"Nephrops norvegicus","Norway lobster","NEPHROPIDAE","DECAPODA (PLEOCYEMATA) ASTACIDEA"
2018,"Cochinilla","OIL",2888,10018.05,"Ruvettus pretiosus","Oilfish","GEMPYLIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Cogombro de mar negro","WBX",330,1155,"Holothuria spp","","HOLOTHURIIDAE","ECHINODERMATA (HOLOTHUROIDEA)"
2018,"Cogombro de mar real","JCR",148300.35,232136.4,"Parastichopus regalis","Royal cucumber","STICHOPODIDAE","ECHINODERMATA (HOLOTHUROIDEA)"
2018,"Congro","COE",1557399.69,2872546.08,"Conger conger","European conger","CONGRIDAE","ANGUILLIFORMES"
2018,"Conguito","ICC",14869.75,20027.27,"Polybius corrugatus","Wrinkled swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2018,"Coreano","WIT",838593.78,2368451.88,"Glyptocephalus cynoglossus","Witch flounder","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Cornecho espinoso","BOY",501.75,752.63,"Bolinus brandaris","Purple dye murex","MURICIDAE","GASTROPODA"
2018,"Cornicha","ULO",5420.4,29894.88,"Spisula solida","Solid surf clam","MACTRIDAE","BIVALVIA"
2018,"Corno","KRJ",1.4,4.24,"Charonia lampas","Knobbed triton","CHARONIIDAE","GASTROPODA"
2018,"Correa","HLZ",24361,14712,"Himanthalia elongata","Sea thong","HIMANTHALIACEAE","HETEROKONTOPHYTA (PHAEOPHYCEAE)"
2018,"Corvina real","MGR",1157.45,6810.46,"Argyrosomus regius","Meagre","SCIAENIDAE","ACANTHURIFORMES"
2018,"Curuxo","BLL",28458.88,444227.370000001,"Scophthalmus rhombus","Brill","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Dentón","DEC",10086.05,65219.0199999999,"Dentex dentex","Common dentex","SPARIDAE","ACANTHURIFORMES"
2018,"Dentón ollón","DEL",10.2,46.4,"Dentex macrophthalmus","Large-eye dentex","SPARIDAE","ACANTHURIFORMES"
2018,"Doncela","COU",4716.6,23807.44,"Coris julis","Rainbow wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2018,"Dourada","SBG",12649.31,190806.85,"Sparus aurata","Gilthead seabream","SPARIDAE","ACANTHURIFORMES"
2018,"Escacho cremalleira","GUR",16205.9,27833.3,"Chelidonichthys cuculus","Red gurnard","TRIGLIDAE","PERCIFORMES (SCORPAENOIDEI)"
2018,"Escachos","GUY",234755.11,593937.15,"Trigla spp","Gurnards NEI","TRIGLIDAE","PERCIFORMES (SCORPAENOIDEI)"
2018,"Escarapote de pedra","RSE",101016.58,552227.610000001,"Scorpaena scrofa","Red scorpionfish","SCORPAENIDAE","PERCIFORMES (SCORPAENOIDEI)"
2018,"Escarapote de pintas","BBS",27168.95,179010.71,"Scorpaena porcus","Black scorpionfish","SCORPAENIDAE","PERCIFORMES (SCORPAENOIDEI)"
2018,"Escarpón","LYY",4208,2919.77,"Callionymus lyra","Dragonet","CALLIONYMIDAE","SYNGNATHIFORMES"
2018,"Escolar negro","LEC",49504.8,157995.35,"Lepidocybium flavobrunneum","Escolar","GEMPYLIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Faneca","BIB",821073.530000002,1909408.28,"Trisopterus luscus","Pouting(=Bib)","GADIDAE","GADIFORMES"
2018,"Ferreira","SSB",849.3,5036.19,"Lithognathus mormyrus","Sand steenbras","SPARIDAE","ACANTHURIFORMES"
2018,"Fideo de mar","KJT",18704.5,18307.15,"Codium tomentosum","","CODIACEAE","CHLOROPHYTA (ULVOPHYCEAE)"
2018,"Fletán branco","HAL",31,197.5,"Hippoglossus hippoglossus","Atlantic halibut","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Fodón","POD",9918,10955.65,"Trisopterus minutus","Poor cod","GADIDAE","GADIFORMES"
2018,"Fogoneiro","POK",13835.25,20654.8,"Pollachius virens","Saithe(=Pollock)","GADIDAE","GADIFORMES"
2018,"Galana","SBS",1589.3,3044.65,"Oblada melanurus","Saddled seabream","SPARIDAE","ACANTHURIFORMES"
2018,"Galludo","QUB",60581.7,413347.09,"Squalus blainville","Longnose spurdog","SQUALIDAE","SQUALIFORMES"
2018,"Gamba branca","DPS",1139.75,22925.69,"Parapenaeus longirostris","Deep-water rose shrimp","PENAEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2018,"Gamba rosada","ARA",9.25,156.6,"Aristeus antennatus","Blue and red shrimp","ARISTEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2018,"Gamba vermella","ARS",40.75,123.8,"Aristaeomorpha foliacea","Giant red shrimp","ARISTEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2018,"Gata común","ETX",952.55,3213.79,"Etmopterus spinax","Velvet belly","ETMOPTERIDAE","SQUALIFORMES"
2018,"Gato de mar","COB",0.7,1.82,"Umbrina cirrosa","Shi drum","SCIAENIDAE","ACANTHURIFORMES"
2018,"Gavilán","UBI",2881.29000000001,236208.25,"Scoletoma impatiens","","LUMBRINERIDAE","ANELLIDA (POLYCHAETA)"
2018,"Golfo","UDP",201191,181426.47,"Undaria pinnatifida","Wakame","ALARIACEAE","HETEROKONTOPHYTA (PHAEOPHYCEAE)"
2018,"Lagosta","SLO",1738.58,71536.04,"Palinurus elephas","Common spiny lobster","PALINURIDAE","DECAPODA (PLEOCYEMATA) ACHELATA"
2018,"Lagostino","TGS",25.6,589.99,"Penaeus kerathurus","Caramote prawn","PENAEIDAE","DECAPODA (DENDROBRANCHIATA) PENAEOIDEA"
2018,"Lamprea de mar","LAU",21251.95,234924.46,"Petromyzon marinus","Sea lamprey","PETROMYZONTIDAE","PETROMYZONTIFORMES"
2018,"Lapas","LPZ",414.05,1450.98,"Patella spp","Limpets NEI","PATELLIDAE","GASTROPODA"
2018,"Limanda","DAB",100.2,25.05,"Limanda limanda","Common dab","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Linguado","SOL",228355.87,3612442.62999999,"Solea solea","Common sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Linguado de area","SOS",57848.24,269775.78,"Pegusa lascaris","Sand sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Linguado de pintas","OAL",101.9,1574.47,"Solea senegalensis","Senegalese sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Lirio","WHB",19130726.29,15971072.97,"Micromesistius poutassou","Blue whiting(=Poutassou)","GADIDAE","GADIFORMES"
2018,"Lirpia raiada","MKG",10325.2,69647.6399999999,"Microchirus variegatus","Thickback sole","SOLEIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Longueirón","EQI",45790.25,356345.87,"Ensis siliqua","Sword razor shell","PHARIDAE","BIVALVIA"
2018,"Longueirón vello","RAE",48142.89,280055.09,"Solen marginatus","European razor clam","SOLENIDAE","BIVALVIA"
2018,"Lorchos","GOB",11600.83,20557.54,"Gobius spp","Atlantic gobies NEI","GOBIIDAE","GOBIIFORMES"
2018,"Lumbrigante","LBE",14172.87,380138.2,"Homarus gammarus","European lobster","NEPHROPIDAE","DECAPODA (PLEOCYEMATA) ASTACIDEA"
2018,"Lura","SQR",75430.42,980254.689999999,"Loligo vulgaris","European squid","LOLIGINIDAE","CEPHALOPODA (SQUIDS)"
2018,"Lura colorada","SQF",0.4,1.2,"Loligo forbesii","Veined squid","LOLIGINIDAE","CEPHALOPODA (SQUIDS)"
2018,"Madrela","LCM",3057.8,17404.74,"Ciliata mustela","Fivebeard rockling","GAIDROPSARIDAE","GADIFORMES"
2018,"Maragota","USB",299250.29,823828.29,"Labrus bergylta","Ballan wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2018,"Marolo","KTT",6.4,7.96,"Acanthocardia tuberculata","Tuberculate cockle","CARDIIDAE","BIVALVIA"
2018,"Marraxo azul","SMA",52508.8,292545.02,"Isurus oxyrinchus","Shortfin mako","LAMNIDAE","LAMNIFORMES"
2018,"Marraxo sardiñeiro","POR",96,415.48,"Lamna nasus","Porbeagle","LAMNIDAE","LAMNIFORMES"
2018,"Maruca","LIN",249161.46,492969.14,"Molva molva","Ling","LOTIDAE","GADIFORMES"
2018,"Melga","DGS",440.2,939.95,"Squalus acanthias","Picked dogfish","SQUALIDAE","SQUALIFORMES"
2018,"Melgacho","SYC",423224.440000001,215492,"Scyliorhinus canicula","Small-spotted catshark","SCYLIORHINIDAE","CARCHARHINIFORMES"
2018,"Melva","BLT",401.45,359.58,"Auxis rochei","Bullet tuna","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Melvas","FRZ",6741.72,6792.48,"Auxis thazard, A. rochei","Frigate and bullet tunas","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Mendo limón","LEM",130709.55,393354,"Microstomus kitt","Lemon sole","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Merlán","WHG",12511.22,13350.38,"Merlangius merlangus","Whiting","GADIDAE","GADIFORMES"
2018,"Mero","WRF",19557.16,504222.13,"Polyprion americanus","Wreckfish","POLYPRIONIDAE","ACROPOMATIFORMES"
2018,"Mexilla","MSM",44349.36,38570.37,"Mytilus galloprovincialis","Mediterranean mussel","MYTILIDAE","BIVALVIA"
2018,"Miñoca","NER",8.02,160.5,"Hediste diversicolor","Ragworm","NEREIDIDAE","ANELLIDA (POLYCHAETA)"
2018,"Miñoca de area","ARM",950,33237.9,"Arenicola marina","Lugworm","ARENICOLIDAE","ANELLIDA (POLYCHAETA)"
2018,"Miñoca de tubo","DIN",1112.99,29091.6,"Diopatra neapolitana","","ONUPHIDAE","ANELLIDA (POLYCHAETA)"
2018,"Morea","MMH",41.1,20.84,"Muraena helena","Mediterranean moray","MURAENIDAE","ANGUILLIFORMES"
2018,"Muxo beizos finos","MGC",1112.1,1899.14,"Chelon ramada","Thinlip grey mullet","MUGILIDAE","MUGILIFORMES"
2018,"Muxo cabezudo","MUF",40925.9,33761.17,"Mugil cephalus","Flathead grey mullet","MUGILIDAE","MUGILIFORMES"
2018,"Muxo dourado","MGA",343.25,197.45,"Chelon auratus","Golden grey mullet","MUGILIDAE","MUGILIFORMES"
2018,"Muxo negro","MLR",16512.95,17423.98,"Chelon labrosus","Thicklip grey mullet","MUGILIDAE","MUGILIFORMES"
2018,"Muxo saltón gris","LZS",7.35,8.41,"Chelon saliens","Leaping mullet","MUGILIDAE","MUGILIFORMES"
2018,"Muxos","MGS",164.7,205.45,"Mugil spp","","MUGILIDAE","MUGILIFORMES"
2018,"Navalla","EQK",555528.4,5760257.65,"Ensis magnus","Arched razor shell","PHARIDAE","BIVALVIA"
2018,"Nécora","LIO",109781.21,1978189.04,"Necora puber","Velvet swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2018,"Ollomol","SBR",112628.23,2277676.28,"Pagellus bogaraveo","Blackspot seabream","SPARIDAE","ACANTHURIFORMES"
2018,"Ortiguilla de mar","NOW",21426.75,213853.45,"Anemonia sulcata","Snakelocks anemone","ACTINIIDAE","CNIDARIA (ANTHOZOA) HEXACORALLIA"
2018,"Ostra plana","OYF",115123.51,266239.29,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA"
2018,"Ostra rizada","OYG",189619.93,185979.44,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA"
2018,"Ourizo","URM",640323.17,4435628.89,"Paracentrotus lividus","Stony sea urchin","PARECHINIDAE","ECHINODERMATA (ECHINOIDEA)"
2018,"Ovas de Maruca","LI0",5600.25,25461.37,NA,NA,NA,NA
2018,"Ovas de pescada","HK0",219119.34,735654.07,NA,NA,NA,NA
2018,"Pampo azul","BLB",4724.8,27755.64,"Stromateus fiatola","Blue butterfish","STROMATEIDAE","SCOMBRIFORMES (STROMATEOIDEI)"
2018,"Pampos","POX",2,2,"Trachinotus spp","Pompanos NEI","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2018,"Pancho bicudo","SBA",178739.59,806602.78,"Pagellus acarne","Axillary seabream","SPARIDAE","ACANTHURIFORMES"
2018,"Patexo","QPH",1740,368,"Polybius henslowii","Henslow’s swimming crab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2018,"Patulate","IOD",7279.5,5339.15,"Polybius depurator","Blue-leg swimcrab","POLYBIIDAE","DECAPODA (PLEOCYEMATA) BRACHYURA"
2018,"Peixe araña","WEG",2742.9,1598.6,"Trachinus draco","Greater weever","TRACHINIDAE","PERCIFORMES (PERCOIDEI)"
2018,"Peixe cinta","CBC",5730.4,16342.14,"Cepola macrophthalma","Red bandfish","CEPOLIDAE","ACANTHURIFORMES"
2018,"Peixe espada","SWO",811041.95,6051518.64,"Xiphias gladius","Swordfish","XIPHIIDAE","CARANGIFORMES (MENOIDEI)"
2018,"Peixe limón","AMB",0.9,2.7,"Seriola dumerili","Greater amberjack","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2018,"Peixe pau","BLI",117992.08,223328.97,"Molva dypterygia","Blue ling","LOTIDAE","GADIFORMES"
2018,"Peixe porco","TRG",2487.05,8597.45000000001,"Balistes capriscus","Grey triggerfish","BALISTIDAE","TETRAODONTIFORMES"
2018,"Peixe sabre","LHT",24676.75,62584.36,"Trichiurus lepturus","Largehead hairtail","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Peixe sabre alongado","BDL",6422.8,18588.37,"Benthodesmus elongatus","Elongate frostfish","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Peixe sabre negro","BSF",20717.99,52741.4,"Aphanopus carbo","Black scabbardfish","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Peixe sabre prateado","SFS",3373.05,11123.87,"Lepidopus caudatus","Silver scabbardfish","TRICHIURIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Peixe sapo","ANK",7497858.35000001,43912695.3,"Lophius budegassa","Blackbellied angler","LOPHIIDAE","LOPHIIFORMES"
2018,"Peixes mariños nep","MZZ",8430.56,22436.85,"Actinopterygii","Marine fishes NEI","","PISCES MISCELLANEA"
2018,"Peneira","HLT",1177.8,23789.3,"Haliotis tuberculata","Tuberculate abalone","HALIOTIDAE","GASTROPODA"
2018,"Percebe","PCB",316343.36,8924473.17999999,"Pollicipes pollicipes","Barnacle","POLLICIPEDIDAE","CIRRIPEDIA (THORACICA)"
2018,"Pescada","HKE",27772384.9099999,123964590.31,"Merluccius merluccius","European hake","MERLUCCIIDAE","GADIFORMES"
2018,"Piarda común","ATP",74348.21,107672.41,"Atherina presbyter","Sand smelt","ATHERINIDAE","ATHERINIFORMES"
2018,"Piardas","AVX",344.6,662.78,"Atherina spp","Sand smelts NEI","ATHERINIDAE","ATHERINIFORMES"
2018,"Pión de altura","ARY",6088.2,6910.99,"Argentina sphyraena","Argentine","ARGENTINIDAE","ARGENTINIFORMES"
2018,"Polbo","OCC",1915041.85,18627353.1899999,"Octopus vulgaris","Common octopus","OCTOPODIDAE","CEPHALOPODA (OCTOPODS)"
2018,"Polbo cabezón","EOI",322856.46,805812.810000001,"Eledone cirrhosa","Horned octopus","ELEDONIDAE","CEPHALOPODA (OCTOPODS)"
2018,"Pota común","SQM",18654.55,54675.26,"Illex coindetii","Broadtail shortfin squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2018,"Pota pequena","TDQ",601573.48,1691923.94,"Todaropsis eblanae","Lesser flying squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2018,"Pota voadora","SQI",941869.71,2373654.85,"Illex illecebrosus","Northern shortfin squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2018,"Potón común","SQE",25479.22,62893.22,"Todarodes sagittatus","European flying squid","OMMASTREPHIDAE","CEPHALOPODA (SQUIDS)"
2018,"Prago","RPG",13646.85,211922.48,"Pagrus pagrus","Red porgy","SPARIDAE","ACANTHURIFORMES"
2018,"Puntilla pequena","OUM",7780.45,66302.41,"Alloteuthis media","Midsize squid","LOLIGINIDAE","CEPHALOPODA (SQUIDS)"
2018,"Quenlla","BSH",1193937.9,1972418.86,"Prionace glauca","Blue shark","CARCHARHINIDAE","CARCHARHINIFORMES"
2018,"Rabioso","GKL",4261.4,2463.99,"Glycymeris glycymeris","Common European bittersweet","GLYCYMERIDIDAE","BIVALVIA"
2018,"Raia boca de rosa","RJH",1206,2391.23,"Raja brachyura","Blonde ray","RAJIDAE","RAJIFORMES"
2018,"Raia coreada","RJE",267.9,271.26,"Raja microocellata","Small-eyed ray","RAJIDAE","RAJIFORMES"
2018,"Raia cravuda","RJC",237680.33,452252.600000001,"Raja clavata","Thornback ray","RAJIDAE","RAJIFORMES"
2018,"Raia de pintas","RJM",44543.95,79643.51,"Raja montagui","Spotted ray","RAJIDAE","RAJIFORMES"
2018,"Raia riscada","RJU",18630.35,49028.82,"Raja undulata","Undulate ray","RAJIDAE","RAJIFORMES"
2018,"Raia santiaguesa","RJN",254810.65,577165.49,"Leucoraja naevus","Cuckoo ray","RAJIDAE","RAJIFORMES"
2018,"Raias","SKA",921622.89,2534588.92,"Raja spp","Raja rays NEI","RAJIDAE","RAJIFORMES"
2018,"Rapantes","LEZ",6653952.71,28500415.97,"Lepidorhombus spp","Megrims NEI","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Rapapelos de ollos grandes","OUB",35.1,126.16,"Bothus podas","Wide-eyed flounder","BOTHIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Rei","USI",1147.6,1528.59,"Labrus mixtus","Cuckoo wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2018,"Reloxo prateado","HPR",3901.45,13062.73,"Hoplostethus mediterraneus","Mediterranean slimehead","TRACHICHTHYIDAE","TRACHICHTHYIFORMES"
2018,"Reló","DSX",282271.47,721140.36,"Dosinia exoleta","Mature dosinia","VENERIDAE","BIVALVIA"
2018,"Reo","TRS",1.27,4.46,"Salmo trutta","Sea trout","SALMONIDAE","SALMONIFORMES (SALMONOIDEI)"
2018,"Robaliza","BSS",319319.64,4751446.18999999,"Dicentrarchus labrax","European seabass","MORONIDAE","ACANTHURIFORMES"
2018,"Robaliza de pintas","SPU",0.4,5.6,"Dicentrarchus punctatus","Spotted seabass","MORONIDAE","ACANTHURIFORMES"
2018,"Rodaballo","TUR",61181.41,1230549.49,"Scophthalmus maximus","Turbot","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Roxa","SYT",106,56.82,"Scyliorhinus stellaris","Nursehound","SCYLIORHINIDAE","CARCHARHINIFORMES"
2018,"Saboga","SLM",297918.7,180826.13,"Sarpa salpa","Salema","SPARIDAE","ACANTHURIFORMES"
2018,"Salema","TSD",7619.6,5105.84,"Alosa fallax","Twaite shad","ALOSIDAE","CLUPEIFORMES"
2018,"Salmonete de lama","MUT",21157.01,223144.74,"Mullus barbatus","Red mullet","MULLIDAE","SYNGNATHIFORMES"
2018,"Salmonete de rocha","MUR",75438.0599999998,989259.489999998,"Mullus surmuletus","Surmullet","MULLIDAE","SYNGNATHIFORMES"
2018,"Salmón do Atlántico","SAL",2.25,41.63,"Salmo salar","Atlantic salmon","SALMONIDAE","SALMONIFORMES (SALMONOIDEI)"
2018,"Saltón","LVC",10.25,5.13,"Laevicardium crassum","Norwegian egg cockle","CARDIIDAE","BIVALVIA"
2018,"Sanmartiño","JOD",291630.540000001,3068189.40999999,"Zeus faber","John dory","ZEIDAE","ZEIFORMES"
2018,"Santiaguiño","SCY",666.81,50616.54,"Scyllarus arctus","Lesser slipper lobster","SCYLLARIDAE","DECAPODA (PLEOCYEMATA) ACHELATA"
2018,"Sardiña","PIL",2485974.6,4840029.39,"Sardina pilchardus","European pilchard(=Sardine)","ALOSIDAE","CLUPEIFORMES"
2018,"Sargo común","SWA",703771.71,4114547.70999999,"Diplodus sargus","White seabream","SPARIDAE","ACANTHURIFORMES"
2018,"Sastre rugoso","URQ",46.9,127.88,"Munida rugosa","Rugose squat lobster","MUNIDIDAE","DECAPODA (PLEOCYEMATA) ANOMURA"
2018,"Sastre vermello","LQL",1079,1820.61,"Grimothea planipes","Pelagic red crab","MUNIDIDAE","DECAPODA (PLEOCYEMATA) ANOMURA"
2018,"Sastres","UEX",1801.75,1460.82,"Munida spp","","MUNIDIDAE","DECAPODA (PLEOCYEMATA) ANOMURA"
2018,"Serra","SNK",525.8,1523.84,"Leionura atun","Snoek","GEMPYLIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Serrán","YFX",596.6,1141.1,"Symphodus spp","Symphodus wrasses NEI","LABRIDAE","LABRIFORMES (LABROIDEI)"
2018,"Serrán cabra","CBR",31278.5,86182.28,"Serranus cabrilla","Comber","SERRANIDAE","PERCIFORMES (PERCOIDEI)"
2018,"Serrán riscado","SRK",4529.91,8267.79,"Serranus scriba","Painted comber","SERRANIDAE","PERCIFORMES (PERCOIDEI)"
2018,"Solla","FLE",19387.51,103619,"Platichthys flesus","European flounder","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Solla de altura","PLE",5.6,31.2,"Pleuronectes platessa","European plaice","PLEURONECTIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Sollo rei","APU",371.4,5154.16,"Acipenser sturio","Sturgeon","ACIPENSERIDAE","ACIPENSERIFORMES"
2018,"Tapa","ZGP",663.9,3969.42,"Zeugopterus punctatus","Topknot","SCOPHTHALMIDAE","CARANGIFORMES (PLEURONECTOIDEI)"
2018,"Tomás","EPI",574.95,1406.76,"Epigonus telescopus","Black cardinal fish","EPIGONIDAE","ACROPOMATIFORMES"
2018,"Trancho","SPR",5985,6286.35,"Sprattus sprattus","European sprat","CLUPEIDAE","CLUPEIFORMES"
2018,"Veleiro do Atlántico","SAI",3081,1736.4,"Istiophorus albicans","Atlantic sailfish","ISTIOPHORIDAE","CARANGIFORMES (MENOIDEI)"
2018,"Vello","YFC",1952.25,2571.04,"Symphodus cinereus","Grey wrasse","LABRIDAE","LABRIFORMES (LABROIDEI)"
2018,"Vieira","SCE",116179,610576.25,"Pecten maximus","Great Atlantic scallop","PECTINIDAE","BIVALVIA"
2018,"Volandeira","QSC",215326.1,735959.28,"Aequipecten opercularis","Queen scallop","PECTINIDAE","BIVALVIA"
2018,"Xarda","MAC",11007213.61,12180632.98,"Scomber scombrus","Atlantic mackerel","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Xarda pintada","VMA",23371348.15,10409259.38,"Scomber colias","Atlantic chub mackerel","SCOMBRIDAE","SCOMBRIFORMES (SCOMBROIDEI)"
2018,"Xuliana","MON",867894.000000002,5322210.58,"Lophius piscatorius","Angler(=Monk)","LOPHIIDAE","LOPHIIFORMES"
2018,"Xurelo","HOM",32292751.36,25447368.79,"Trachurus trachurus","Atlantic horse mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2018,"Xurelo do mediterráneo","HMM",59617.4,43247.77,"Trachurus mediterraneus","Mediterranean horse mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2018,"Xurelo negro","JAA",8916.5,7895.32,"Trachurus picturatus","Blue jack mackerel","CARANGIDAE","CARANGIFORMES (CARANGOIDEI)"
2018,"Zamborca","ASD",2352.24,7334.76,"Alosa alosa","Allis shad","ALOSIDAE","CLUPEIFORMES"
2018,"Zamburiña","VSC",20508.2,143138.01,"Mimachlamys varia","Variegated scallop","PECTINIDAE","BIVALVIA"
2017,"Abadexo","POL",246753.87,1663987.94,"Pollachius pollachius","Pollack","GADIDAE","GADIFORMES"
2017,"Agulla","GAR",47873.57,68424.06,"Belone belone","Garfish","BELONIDAE","BELONIFORMES"
2017,"Alcrique","SAU",141071.87,80648.16,"Scomberesox saurus","Atlantic saury","SCOMBERESOCIDAE","BELONIFORMES"
2017,"Alfóndega","GUU",11872.78,21190.82,"Chelidonichthys lucerna","Tub gurnard","TRIGLIDAE","PERCIFORMES (SCORPAENOIDEI)"
2017,"Algas verdes","SWG",39665,36247.28,"Chlorophyceae","Green seaweeds","","CHLOROPHYTA (CHLOROPHYCEAE)"
2017,"Algas vermellas","SWR",28046,8656.8,"Rhodophyta","Red seaweeds","","RHODOPHYTA"
2017,"Ameixa babosa","CTS",952495.910000001,14164350.25,NA,NA,NA,NA
2017,"Ameixa bicuda","VNA",16959.17,82267.5799999998,"Polititapes aureus","Golden carpet shell","VENERIDAE","BIVALVIA"
2017,"Ameixa fina","CTG",352443.45,10148678.65,"Ruditapes decussatus","Grooved carpet shell","VENERIDAE","BIVALVIA"
2017,"Ameixa rubia","VNR",567078.6,4729269.61999998,"Polititapes rhomboides","Banded carpet shell","VENERIDAE","BIVALVIA"
