"year","Galician_name","total_kg","total_euros","Spanish_name","FAO","Scientific_Name"
2013,"cigala",219765.8,3762308.41,NA,"NEP","Nephrops norvegicus"
2013,"cochinilla",162052,466151.46,"Escolar o pez mantequilla","OIL","Ruvettus pretiosus"
2013,"congro",2420219.96,4937283.77999999,"Congrio","COE","Conger conger"
2013,"conguito",13675.1,17437.49,"Cangrejo de arrugas","ICC","Liocarcinus corrugatus"
2013,"coreano",622018.8,2113387.98,"Mendo","WIT","Glyptocephalus cynoglossus"
2013,"cornicha",4291.75,18624.82,"Almeja blanca o clica","ULO","Spisula solida"
2013,"corno",1666.6,2639.54,NA,"KRJ","Charonia rubicunda"
2013,"correa",4498.8,2360.5,NA,"HLZ","Himanthalia elongata"
2013,"corvina real",16171.05,72401.59,"Corvina","MGR","Argyrosomus regius"
2013,"curuxo",32751.48,387173.640000001,"Remol","BLL","Scophthalmus rhombus"
2013,"dentón",76278.9,156614.84,"Dentón o dentón europeo","DEC","Dentex dentex"
2013,"dentón ollón",1543,446.75,"Cachucho","DEL","Dentex macrophthalmus"
2013,"doncela",1335.45,6543.8,"Julia","COU","Coris julis"
2013,"dourada",17598.8,219889.58,"Dorada","SBG","Sparus aurata"
2013,"dourado común",11,55,"Lampuga","DOL","Coryphaena hippurus"
2013,"escachos",1529409.95,2494988.82,NA,NA,NA
2013,"escarapote de pedra",273154.619999999,1269231.25,"Cabracho","RSE","Scorpaena scrofa"
2013,"escarapote de pintas",186330.75,758606.660000001,"Rascacio","BBS","Scorpaena porcus"
2013,"escarpón",1812.1,785.97,"Dragoncillo","LYY","Callionymus lyra"
2013,"faneca",2457295.36,4264840.24999999,NA,NA,NA
2013,"fletán branco",126,463.53,"Fletán o halibut o halibut atlántico","HAL","Hippoglossus hippoglossus"
2013,"fodón",19485.55,30933.04,NA,NA,NA
2013,"fogoneiro",35599.93,53456.22,"Carbonero o fogonero o colin","POK","Pollachius virens"
2013,"galludo",124591.5,397625.75,NA,NA,NA
2013,"gamba branca",350,2870.55,"Gamba, gamba blanca o gamba de altura","DPS","Parapenaeus longirostris"
2013,"gata común",16401,36372.07,"Negrito","ETX","Etmopterus spinax"
2013,"gato de mar",158.75,398,"Verrugato","COB","Umbrina cirrosa"
2013,"gavilán",3512.85000000001,209302.26,NA,NA,NA
2013,"golfo",67970,50964.68,"Abeto marino","UDP","Undaria pinnatifida"
2013,"lagosta",1567.25,28193.45,"Langosta","SLO","Palinurus elephas"
2013,"lamprea de mar",23451.65,180156.67,"Lamprea","LAU","Petromyzon marinus"
2013,"lapas",21.8,36.94,NA,"LPZ","Patella spp"
2013,"linguado",206095.28,2749368.53999999,"Lenguado europeo","SOL","Solea solea"
2013,"lirio",12134678.39,8923150.49,"Bacaladilla","WHB","Micromesistius poutassou"
2013,"longueirón",68139.06,383273.59,"Muergo","EQI","Ensis siliqua"
2013,"longueirón vello",450.25,1164.53,"Longueirón","RAE","Solen marginatus"
2013,"lumbrigante",4004.6,86276.0199999999,"Bogavante europeo","LBE","Homarus gammarus"
2013,"lura",243829.32,1647314.79,"Calamar o calamar europeo","SQR","Loligo vulgaris"
2013,"maragota",263426.72,574533.080000001,NA,NA,NA
2013,"marlíns",996,2437.8,NA,NA,NA
2013,"marraxo azul",280028,1386579.96,"Marrajo","SMA","Isurus oxyrinchus"
2013,"marraxo sardiñeiro",2894.9,11255.16,"Marrajo sardinero","POR","Lamna nasus"
2013,"maruca",439740.34,779918.85,NA,NA,NA
2013,"melga",3059,2435.01,"Mielga","DGS","Squalus acanthias"
2013,"melgacho",500168.1,311069.73,"Pintarroja","SYC","Scyliorhinus canicula"
2013,"melva",74193.4,101042.28,NA,NA,NA
2013,"mendo limón",488366,1213535.02,"Mendo limón o falsa limanda","LEM","Microstomus kitt"
2013,"merlán",24643.8,32513.18,NA,NA,NA
2013,"mero",91819.42,1416647.36,NA,NA,NA
2013,"mexilla",114873.44,105119.2,NA,"MSM","Mytilus galloprovincialis"
2013,"miñoca",32.56,602,NA,NA,NA
2013,"miñoca de area",27.06,523.8,NA,NA,NA
2013,"miñoca de tubo",994.700000000002,24141.37,NA,NA,NA
2013,"morea",118.5,310.25,"Morena","MMH","Muraena helena"
2013,"muxos",92864.74,55283.4000000001,NA,NA,NA
2013,"navalla",372488.6,2453274.45,"Navaja","EQK","Ensis magnus (=arcuatus)"
2013,"nécora",94454.25,1479005.13,NA,"LIO","Necora puber"
2013,"ollomol",209736.84,2484151.41,"Besugo","SBR","Pagellus bogaraveo"
2013,"ortiguilla de mar",1523,11599,NA,"NOW","Anemonia sulcata"
2013,"ostra plana",25855.46,126827.18,NA,"OYF","Ostrea edulis"
2013,"ostra rizada",13293.3,13054.52,NA,"OYG","Crassostrea gigas"
2013,"ourizo",593018.81,1818016.52,"Erizo de mar","URM","Paracentrotus lividus"
2013,"ovas de maruca",1547,6451.82,NA,"LI0","Molva molva"
2013,"ovas de pescada",168174.14,505928.220000001,NA,"HK0","Merluccius merluccius"
2013,"pampos",43.5,285.36,NA,NA,NA
2013,"pancho bicudo",749472.8,2174800.66,"Aligote","SBA","Pagellus acarne"
2013,"patelo",8687,2133.2,NA,NA,NA
2013,"patulate",3284.6,3696.99,"Falsa nécora","IOD","Liocarcinus depurator"
2013,"peixe cinta",39,42.5,"Pez cinta","CBC","Cepola macrophthalma"
2013,"peixe espada",823593,4409672.21,NA,NA,NA
2013,"peixe pau",101816,241340.01,"Maruca azul o arbitán","BLI","Molva dypterygia"
2013,"peixe porco",2561.4,6508.80000000001,"Pez ballesta","TRG","Balistes capriscus (=carolinensis)"
2013,"peixe sabre",26306.14,93288.87,"Pez sable","LHT","Trichiurus lepturus"
2013,"peixe sabre negro",113,231.51,"Sable negro","BSF","Aphanopus carbo"
2013,"peixe sabre prateado",26740.05,34673.66,"Pez cinto o sable plateado","SFS","Lepidopus caudatus"
2013,"peixe sapo",6795815.75,34658011.9799999,"Rape negro","ANK","Lophius budegassa"
2013,"peixes mariños nep",209374.98,359367.010000001,NA,NA,NA
2013,"peneira",275.35,4816.3,"Oreja de mar","HLT","Haliotis tuberculata"
2013,"percebe",324577.4,6965633.96999999,NA,"PCB","Pollicipes pollicipes"
2013,"pescada",24345026.1099999,97107465.2100004,"Merluza o merluza europea","HKE","Merluccius merluccius"
2013,"piardas",64091.15,73340.45,NA,NA,NA
2013,"polbo",2000235.57,8855117.24,"Pulpo","OCC","Octopus vulgaris"
2013,"polbo cabezón",1579188.65,2003607.38,"Pulpo blanco","EOI","Eledone cirrhosa"
2013,"pota común",171616.05,356622.52,"Volador","SQM","Illex coindetii"
2013,"pota pequena",8093169.15,11956484.35,"Pota costera","TDQ","Todaropsis eblanae"
2013,"pota voadora",1806470.76,2735892.84,"Pota","SQI","Illex illecebrosus"
2013,"prago",20269,210617.5,"Pargo","RPG","Pagrus pagrus"
2013,"puntilla pequena",15689.05,83042.85,"Calamarín menor","OUM","Alloteuthis media"
2013,"quenlla",2417745.3,3048665.4,"Tintorera o caella","BSH","Prionace glauca"
2013,"rabioso",9325,7460,"Almendra de mar","GKL","Glycymeris glycymeris"
2013,"raia cravuda",45306.3,95787.9900000001,"Raya de clavos","RJC","Raja clavata"
2013,"raia de pintas",14300.2,33077.54,"Raya pintada","RJM","Raja montagui"
2013,"raia santiaguesa",186643.8,401846.77,NA,NA,NA
2013,"raias",1133813.94,2162092.87,NA,NA,NA
2013,"rapantes",7859448.65,30839238.54,"Lepidorhombus spp","LEZ","Gallo"
2013,"rapapelos de kessler",11301,17069.13,"Peluda","RKZ","Arnoglossus kessleri"
2013,"rapapelos de ollos grandes",9.65,19.35,NA,NA,NA
2013,"rei",34729.02,266814.93,NA,NA,NA
2013,"reloxo prateado",2158.3,3013.13,"Reloj mediterráneo","HPR","Hoplostethus mediterraneus"
2013,"ripia",13106.75,94714.57,NA,NA,NA
2013,"robaliza",374526.72,4121515.23,"Lubina o róbalo","BSS","Dicentrarchus labrax"
2013,"robaliza de pintas",3,6,"Baila","SPU","Dicentrarchus punctatus"
2013,"rodaballo",72424.69,1067779.82,NA,NA,NA
2013,"rosada do cabo",3099,14164.84,NA,NA,NA
2013,"roxa",10,2,"Alitan","SYT","Scyliorhinus stellaris"
2013,"saboga",400838.21,178937.51,"Salema","SLM","Sarpa salpa"
2013,"salema",11.15,21.2,NA,NA,NA
2013,"salmonete de lama",59294.33,490901.05,"Salmonete de fango","MUT","Mullus barbatus"
2013,"salmonete de rocha",180388.84,1495976.92,"Salmonete de roca","MUR","Mullus surmuletus"
2013,"sanmartiño",768213.68,4983443.12,"Pez de San Pedro","JOD","Zeus faber"
2013,"santiaguiño",939.9,54586.09,"Santiaguiños o cigarras","YLX","Scyllarus spp"
2013,"sardiña",4531129.54,9449478.27000001,"Sardina","PIL","Sardina pilchardus"
2013,"sargo común",551219.370000001,2502047.59,"Sargo","SWA","Diplodus sargus"
2013,"serra",473,1825.88,NA,NA,NA
2013,"serrán cabra",325026.98,473232.61,"Cabrilla","CBR","Serranus cabrilla"
2013,"serrán riscado",4344.45,8678.65,"Serrano","SRK","Serranus scriba"
2013,"solla",47064.82,144611.84,"Platija","FLE","Platichthys flesus"
2013,"sollo rei",208.05,1884.64,"Esturión","APU","Acipenser sturio"
2013,"tapa",376.41,1788.29,"Rapeta","ZGP","Zeugopterus punctatus"
2013,"tomás",2126.8,7276.39,NA,NA,NA
2013,"trancho",8,6.4,"Espadin","SPR","Sprattus sprattus"
2013,"veleiro do indo-pacífico",189,281.75,"Pez vela","SFA","Istiophorus platypterus"
2013,"vello",1684.5,1918.14,"Bodión","YFC","Symphodus cinereus"
2013,"vieira",132206.91,474319.29,"Vieira o venera","SCE","Pecten maximus"
2013,"volandeira",242566.3,472052.55,NA,"QSC","Aequipecten opercularis"
2013,"xarda",3759882.79,3148934,"Caballa","MAC","Scomber scombrus"
2013,"xarda pintada",12086588.22,7713322.65000001,"Estornino del Atlántico o caballa del sur","VMA","Scomber colias"
2013,"xuliana",614841.41,2946631.27,"Rape blanco","MON","Lophius piscatorius"
2013,"xurelo",23782269.32,19630375.26,"Jurel","HOM","Trachurus trachurus"
2013,"xurelo do mediterráneo",91384.35,256085.77,"Jurel mediterráneo","HMM","Trachurus mediterraneus"
2013,"xurelo negro",463643.57,300817.69,"Chicharro","JAA","Trachurus picturatus"
2013,"zamborca",715,2356.32,"Sábalo","ASD","Alosa alosa"
2013,"zamburiña",67,268,NA,"VSC","Chlamys varia"
2012,"abadexo",281921.62,1501172.66,"Abadejo","POL","Pollachius pollachius"
2012,"acedía",77679.0299999999,391913.230000001,NA,NA,NA
2012,"agulla",73670.51,83616.24,"Aguja","GAR","Belone belone"
2012,"alcrique",75982.7,62251.52,"Paparda","SAU","Scomberesox saurus"
2012,"ameixa babosa",1169820.04,10832406.13,"Almeja babosa o chocha","CTS","Venerupis corrugata"
2012,"ameixa bicuda",7418.65,24171.92,"Almeja dorada o pirulo","VNA","Venerupis aurea"
2012,"ameixa fina",827827.2,13374998.19,"Almeja fina","CTG","Ruditapes decussatus"
2012,"ameixa rubia",431217.7,3010504.83,"Almeja rubia o roja","VNR","Venerupis rhomboides"
2012,"ameixa xaponesa",2188516.84,11096690.71,"Almeja japonesa","CLJ","Ruditapes philippinarum"
2012,"ameixón",4819.5,4643.9,NA,"KLK","Callista chione"
2012,"anguilas",37101.58,551813.83,NA,"ELX","Anguilla spp"
2012,"arenque do atlántico",1202,1202,"Arenque","HER","Clupea harengus"
2012,"argazo",82322,32105.58,NA,"LAZ","Laminariaceae"
2012,"argazo bravo",3430,2572.5,NA,NA,NA
2012,"atún amarelo",4390.85,19798.33,"Rabil o atun de aleta amarilla","YFT","Thunnus albacares"
2012,"atún patudo",36230,169526.63,"Patudo o atun de ojo grande o patudo del Atlántico","BET","Thunnus obesus"
2012,"atúns",1309,7598.57,NA,"TUS","Thunnus spp"
2012,"bacallao",108352.85,263995.85,"Bacalao","COD","Gadus morhua"
2012,"bacoreta",167339.05,317558.81,NA,"LTA","Euthynnus alletteratus"
2012,"barbada común",46.65,175.42,"Lota","GGU","Gaidropsarus vulgaris"
2012,"barbada de area",6494.74,33880.44,"Bertorella","GGD","Gaidropsarus mediterraneus"
2012,"berberecho",1815698.21,9079912.48000001,NA,"COC","Cerastoderma edule"
2012,"bertorella brava",6697.65,11761.62,"Mora","RIB","Mora moro"
2012,"bertorella de lama",892543.72,3073917.55,"Brótola de fango","GFB","Phycis blennoides"
2012,"bertorella de rocha",1691124.34,4485876.13,"Brótola de roca","FOR","Phycis phycis"
2012,"bertorellas",2500,10650,NA,"FOX","Phycis spp"
2012,"bocarte",111810.85,473346.03,"Anchoa/boquerone/bocarte","ENR","Engraulis spp"
2012,"boga",13304551,8917084.52,NA,"BOG","Boops boops"
2012,"boi",6801.95,51720.5999999999,"Buey de mar","CRE","Cancer pagurus"
2012,"bolos",79014.85,62524.75,NA,"SAN","Ammodytes spp"
2012,"bonito alistado",252505.55,528490.47,"Listado o bonito de vientre rayado","SKJ","Katsuwonus pelamis"
2012,"bonito do atlántico",1636553.88,2341449.79,"Bonito","BON","Sarda sarda"
2012,"bonito do norte",2243523.75,9215769.16,"Atún blanco o bonito del norte o albacora","ALB","Thunnus alalunga"
2012,"breca",35641.95,110648.24,NA,"PAC","Pagellus erythrinus"
2012,"brosme",804,1081.56,"Brosmio","USK","Brosme brosme"
2012,"burro",192936.7,275649.91,"Eglefino","HAD","Melanogrammus aeglefinus"
2012,"cabra de altura",1620453.39,5872493.65999999,"Gallineta","BRF","Helicolenus dactylopterus"
2012,"cadelucha",13119.15,358615.54,"Coquina","DXL","Donax trunculus"
2012,"camarón común",64626.94,1691392.72,"Camarón","CPR","Palaemon serratus"
2012,"camarón de poza",482.25,4116,"Camarón de poza","PNQ","Palaemon elegans"
2012,"cangrexo común",4542,2271,"Cangrejo atlántico o verde","CRG","Carcinus maenas"
2012,"cangrexo real",22.5,90.5,NA,"KEF","Chaceon affinis"
2012,"carabineiro",203,3419.25,"Carabinero","SSH","Plesiopenaeus edwardsianus"
2012,"caramuxo",1389.45,3758.25,"Bígaro","PEE","Littorina littorea"
2012,"carneiro",89960.41,333927.14,"Escupiña grabada","VEV","Venus verrucosa"
2012,"carrapicho",956,956,"Musgo de Irlanda","IMS","Chondrus crispus"
2012,"castañeta",14839346.59,20549229.04,"Japuta o palometa","POA","Brama brama"
2012,"castañeta macho",148500.7,286603.73,"Alfonsiño o besugo americano","BYS","Beryx splendens"
2012,"castañeta vermella",212834.49,929916.95,"Palometa roja","BXD","Beryx decadactylus"
2012,"castañetas",314.8,1693.62,NA,NA,NA
2012,"cazón",88568.85,62048.1499999999,NA,NA,NA
2012,"cazón liso",8706.75,8058.77,"Musola","SMD","Mustelus mustelus"
2012,"centola",334012.020000001,2945340.66999999,"Centolla o centollo","SCR","Maja squinado"
2012,"chaparella",27083.18,26511.98,"Mojarra","CTB","Diplodus vulgaris"
2012,"choco",591294.95,2961956.94999999,"Choco o jibia o sepia","CTC","Sepia officinalis"
2012,"chopiño",10154.85,54289.03,"Globito","CTR","Sepiola rondeleti"
2012,"choquiño",2778.4,5263.13,"Choquito","EJE","Sepia elegans"
2012,"choupa",364559.9,660334.580000003,"Chopa","BRB","Spondyliosoma cantharus"
2012,"cigala",364718.65,4917629.57,NA,"NEP","Nephrops norvegicus"
2012,"cochinilla",122068,368144.78,"Escolar o pez mantequilla","OIL","Ruvettus pretiosus"
2012,"congro",3650955.51,7034178.00000001,"Congrio","COE","Conger conger"
2012,"conguito",15225.25,16717.35,"Cangrejo de arrugas","ICC","Liocarcinus corrugatus"
2012,"coreano",1268089.52,4020954.97,"Mendo","WIT","Glyptocephalus cynoglossus"
2012,"cornicha",9432.98,35983.13,"Almeja blanca o clica","ULO","Spisula solida"
2012,"corno",3873.05,5661.79,NA,"KRJ","Charonia rubicunda"
2012,"corvina real",11157.55,60697.64,"Corvina","MGR","Argyrosomus regius"
2012,"curuxo",32547.1,388500.380000001,"Remol","BLL","Scophthalmus rhombus"
2012,"dentón",219164.5,454607.11,"Dentón o dentón europeo","DEC","Dentex dentex"
2012,"dentón ollón",5622,10529.79,"Cachucho","DEL","Dentex macrophthalmus"
2012,"doncela",3997.75,16948.76,"Julia","COU","Coris julis"
2012,"dourada",14388.1,168024.1,"Dorada","SBG","Sparus aurata"
2012,"dourado común",39,125.4,"Lampuga","DOL","Coryphaena hippurus"
2012,"escachos",1690300.84,3085831.12,NA,NA,NA
2012,"escarapote de pedra",253232.79,1173858.68,"Cabracho","RSE","Scorpaena scrofa"
2012,"escarapote de pintas",195482.15,695946.740000001,"Rascacio","BBS","Scorpaena porcus"
2012,"escarpón",2472.55,912.26,"Dragoncillo","LYY","Callionymus lyra"
2012,"faneca",3198297.95,5995412.51000002,NA,NA,NA
2012,"ferreira",5,8.5,"Herrera","SSB","Lithognathus mormyrus"
2012,"fodón",26079.5,42654.62,NA,NA,NA
2012,"fogoneiro",26296,35286.45,"Carbonero o fogonero o colin","POK","Pollachius virens"
2012,"galludo",78198.1,307135.31,NA,NA,NA
2012,"gamba branca",456.25,3018.34,"Gamba, gamba blanca o gamba de altura","DPS","Parapenaeus longirostris"
2012,"gata común",949,3347.1,"Negrito","ETX","Etmopterus spinax"
2012,"gato de mar",9277.5,29737,"Verrugato","COB","Umbrina cirrosa"
2012,"gavilán",3396.35000000001,182705.72,NA,NA,NA
2012,"golfo",106886,80213.27,"Abeto marino","UDP","Undaria pinnatifida"
2012,"lagosta",601.65,21182.52,"Langosta","SLO","Palinurus elephas"
2012,"lamprea de mar",14.75,117.18,"Lamprea","LAU","Petromyzon marinus"
2012,"lapas",274.2,762.6,NA,"LPZ","Patella spp"
2012,"leituga de mar",5240,4422,NA,"SWG","Chlorophyceae"
2012,"linguado",193572.81,2710987.04999999,"Lenguado europeo","SOL","Solea solea"
2012,"lirio",5898932.25,5508550.44,"Bacaladilla","WHB","Micromesistius poutassou"
2012,"longueirón",87581.68,547539.19,"Muergo","EQI","Ensis siliqua"
2012,"longueirón vello",478,2664,"Longueirón","RAE","Solen marginatus"
2012,"lumbrigante",4850.41,99799.69,"Bogavante europeo","LBE","Homarus gammarus"
2012,"lura",482310.779999999,2834243.72,"Calamar o calamar europeo","SQR","Loligo vulgaris"
2012,"maragota",280599.38,605775.610000001,NA,NA,NA
2012,"marlíns",155,562.4,NA,NA,NA
2012,"marraxo azul",313920.36,1474967.51,"Marrajo","SMA","Isurus oxyrinchus"
2012,"marraxo sardiñeiro",40.05,100.28,"Marrajo sardinero","POR","Lamna nasus"
2012,"maruca",587416.1,1063287.54,NA,NA,NA
2012,"melga",3896.9,2019.8,"Mielga","DGS","Squalus acanthias"
2012,"melgacho",504668,442817.240000001,"Pintarroja","SYC","Scyliorhinus canicula"
2012,"melgas",1694,3221.54,NA,NA,NA
2012,"melva",1767233.3,1779016.2,NA,NA,NA
2012,"mendo limón",939175,2805055.34,"Mendo limón o falsa limanda","LEM","Microstomus kitt"
2012,"merlán",44376.5,53797.72,NA,NA,NA
2012,"mero",213974.55,2743293.95,NA,NA,NA
2012,"mexilla",89489.98,81804.86,NA,"MSM","Mytilus galloprovincialis"
2012,"miñoca",32.82,609,NA,NA,NA
2012,"miñoca de area",39.69,565.69,NA,NA,NA
2012,"miñoca de tubo",967.34,23747.34,NA,NA,NA
2012,"morea",30,55.3,"Morena","MMH","Muraena helena"
2012,"muxos",55838.23,37876.23,NA,NA,NA
2012,"navalla",344028.6,2307539.26,"Navaja","EQK","Ensis magnus (=arcuatus)"
2012,"nécora",116236.03,1601667.5,NA,"LIO","Necora puber"
2012,"ollomol",177531.53,2490180.13,"Besugo","SBR","Pagellus bogaraveo"
2012,"ortiguilla de mar",3560.88,25337.16,NA,"NOW","Anemonia sulcata"
2012,"ostra plana",52639.78,261816.81,NA,"OYF","Ostrea edulis"
2012,"ostra rizada",52177.95,55021.38,NA,"OYG","Crassostrea gigas"
2012,"ourizo",702128.25,2056875.02,"Erizo de mar","URM","Paracentrotus lividus"
2012,"ovas de maruca",914,5484,NA,"LI0","Molva molva"
2012,"ovas de pescada",119355.77,356918.390000001,NA,"HK0","Merluccius merluccius"
2012,"pampos",5576.3,26382.57,NA,NA,NA
2012,"pancho bicudo",743873.3,2325365.77,"Aligote","SBA","Pagellus acarne"
2012,"patulate",3501.9,3701.5,"Falsa nécora","IOD","Liocarcinus depurator"
2012,"peixe cinta",8.5,8.5,"Pez cinta","CBC","Cepola macrophthalma"
2012,"peixe espada",677434,4428678.43,NA,NA,NA
2012,"peixe pau",86722.55,211976.29,"Maruca azul o arbitán","BLI","Molva dypterygia"
2012,"peixe porco",5054.71,13164.51,"Pez ballesta","TRG","Balistes capriscus (=carolinensis)"
2012,"peixe sabre",36321.85,80442.8,"Pez sable","LHT","Trichiurus lepturus"
2012,"peixe sabre negro",3295,9234.17,"Sable negro","BSF","Aphanopus carbo"
2012,"peixe sabre prateado",35391.5,51763.5,"Pez cinto o sable plateado","SFS","Lepidopus caudatus"
2012,"peixe sapo",6143713.98,29838726.86,"Rape negro","ANK","Lophius budegassa"
2012,"peixes mariños nep",352352.98,575497.150000002,NA,NA,NA
2012,"peneira",28,560,"Oreja de mar","HLT","Haliotis tuberculata"
2012,"percebe",339172.26,7355992.06,NA,"PCB","Pollicipes pollicipes"
2012,"pescada",21676175.84,80354319.41,"Merluza o merluza europea","HKE","Merluccius merluccius"
2012,"pescada do senegal",2070,2078.1,NA,NA,NA
2012,"piardas",89926.3,116647.48,NA,NA,NA
2012,"polbo",2330841.26,13195442.75,"Pulpo","OCC","Octopus vulgaris"
2012,"polbo cabezón",1232452.82,1818441.75,"Pulpo blanco","EOI","Eledone cirrhosa"
2012,"pota común",143909.75,345374.35,"Volador","SQM","Illex coindetii"
2012,"pota pequena",7235141.2,12682368.92,"Pota costera","TDQ","Todaropsis eblanae"
2012,"pota voadora",1972454.73,3448765.34,"Pota","SQI","Illex illecebrosus"
2012,"prago",18195.19,203537.24,"Pargo","RPG","Pagrus pagrus"
2012,"puntilla pequena",24331.15,131513.15,"Calamarín menor","OUM","Alloteuthis media"
2012,"quenlla",1951040,3194213.59,"Tintorera o caella","BSH","Prionace glauca"
2012,"rabioso",9600,7680,"Almendra de mar","GKL","Glycymeris glycymeris"
2012,"raia cravuda",21981.5,41000.92,"Raya de clavos","RJC","Raja clavata"
2012,"raia de pintas",3200,7708.13,"Raya pintada","RJM","Raja montagui"
2012,"raia santiaguesa",211843,530540.6,NA,NA,NA
2012,"raias",1217901.42,2216232.68,NA,NA,NA
2012,"rapantes",6965338.23,28643064.27,"Lepidorhombus spp","LEZ","Gallo"
2012,"rapapelos de kessler",3068,8405.95,"Peluda","RKZ","Arnoglossus kessleri"
2012,"rapapelos de ollos grandes",14.95,40.76,NA,NA,NA
2012,"rei",22092.1,136563.51,NA,NA,NA
2012,"reloxo prateado",1180.1,2371.28,"Reloj mediterráneo","HPR","Hoplostethus mediterraneus"
