Country (Name),ASFIS species (Name),FAO major fishing area (Name),Unit (Name),Unit,[1950],S,[1951],S,[1952],S,[1953],S,[1954],S,[1955],S,[1956],S,[1957],S,[1958],S,[1959],S,[1960],S,[1961],S,[1962],S,[1963],S,[1964],S,[1965],S,[1966],S,[1967],S,[1968],S,[1969],S,[1970],S,[1971],S,[1972],S,[1973],S,[1974],S,[1975],S,[1976],S,[1977],S,[1978],S,[1979],S,[1980],S,[1981],S,[1982],S,[1983],S,[1984],S,[1985],S,[1986],S,[1987],S,[1988],S,[1989],S,[1990],S,[1991],S,[1992],S,[1993],S,[1994],S,[1995],S,[1996],S,[1997],S,[1998],S,[1999],S,[2000],S,[2001],S,[2002],S,[2003],S,[2004],S,[2005],S,[2006],S,[2007],S,[2008],S,[2009],S,[2010],S,[2011],S,[2012],S,[2013],S,[2014],S,[2015],S,[2016],S,[2017],S,[2018],S,[2019],S,[2020],S,[2021],S,[2022],S
Spain,Combers nei,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.84,,0.77,,0.07,
Spain,Combtooth blennies,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.3,,0.06,,0.15,
Spain,Common European bittersweet,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.16,,1.56,,0.09,
Spain,Common bobtail squid,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,10.27,,10.69,,3.72,,0.36,
Spain,Common cuttlefish,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,351.62,,47.46,,54.61,,69.59,
Spain,Common cuttlefish,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",1200,,800,,700,,1400,,900,,900,,1200,,2400,,2900,,3300,,3900,,2800,,4600,,5500,,4900,,5700,,4500,,4900,,4400,,4600,,5600,,5600,I,4200,,4000,,3585,,1974,,1869,,1681,,30,,284,,458,,133,,222,,431,,570,,196,,360,,544,,0,...,377,,510,,561,,0,,0,,0,,0,,176,,336,,1078,,1411,,1895,,833,,712,,1053,,1072,,1318,,1491,,1476,,1715,,1512,,1650,,1613,,1685,,1875,,1192,,1278,,1414,,994,,1141,,1365.95,,1378.22,,1112.41,,1243.27,
Spain,Common dab,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,N,130,,129,,29,,24,,70,,58,,45,,36,,15,,0,,2,,0,,0,,0,N,0,N,0,N,0,,0,N,0,N,0,N,0,N,0.03,,0.57,,0.13,,0,
Spain,Common dentex,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5500,,4900,,4000,,1800,,2900,,1400,,1600,,1400,,1300,,1300,I,0,...,0,...,0,...,0,...,1587,,1308,,1684,,1130,,0,,27,I,29,I,30,I,65,,54,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,585,,121,,101,,79,,178,,270,,198.91,,103.57,,12.46,,6.32,
Spain,Common dentex,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",3100,,4500,,5100,,5200,,2300,,1900,,1000,,1000,,1100,,1200,,2200,,1600,,1900,,2200,,1900,,1000,,700,,800,,600,,600,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,79,,39,,25,,18,,18,,21,,14.95,,12.54,,11.81,,10.13,
Spain,Common dolphinfish,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,14,,8,,1,,2,,7,,2,,2,,4,,13,,12,,23,,19,,34,,52,,18,,13,,18,,12.57,,6.12,,7.74,,10.93,
Spain,Common dolphinfish,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.14,,0,...,0,...
Spain,Common eagle ray,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.95,,0.39,,1.34,
Spain,Common edible cockle,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.02,,0,...
Spain,Common edible cockle,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",5400,,2000,,4400,,4800,,9100,,4000,,4900,,3700,,6600,,4400,,3800,,8700,,13600,,9900,,16500,,17400,,10400,,16400,,19100,,14000,,16200,,16200,I,11100,,11100,,10953,,15664,,13096,,11258,,4229,,3173,,8938,,6030,,1933,,3009,,1046,,508,,575,,676,,1042,,1785,,130,,632,,903,,331,,573,,627,,2358,,2964,,2472,,3104,,3740,,1486,,737,,450,,1047,,2037,,1409,,2729,,2760,,3269,,3729,,3609,,2278,,1645,,1195,,2410,,1559,,2841,,1515,,2010.12,,698.44,,622.69,,1212.36,
Spain,Common guitarfish,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,27,,8,,22.33,,0,...,0,...,0,...
Spain,Common mora,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5.24,,5.25,,7.39,
Spain,Common mora,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,6,,19,,54,,54,,61,,29,,19.61,,18.66,,24.25,,10.71,
Spain,Common octopus,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1000,,1900,,2100,,4000,,4600,,8100,,41700,,29300,,20000,,20000,I,87266,,66500,,85267,,92621,,71653,,51480,,53719,,40447,,45251,,68452,,42600,,76830,,42996,,40343,,36185,,32214,,22558,,24992,,25741,,42162,,34432,,33000,I,32000,I,31000,I,26874,,22545,,38235,,21692,,11626,,14913,,8483,,12640,,8393,,9894,,9948,,5134,,5792,,6752,,4759,,5317,,3536,,337,,392,,796,,561,,765,,126,,646.6,,175.73,,356.22,,295.43,
Spain,Common octopus,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5894,,3522,,3277,,4750,,2766,,342,,4829.24,,2146.6,,2644.98,,4165.25,
Spain,Common pandora,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,7000,,11200,,12000,,12100,,11400,,10300,,9500,,9500,,6600,,6600,I,3773,,3679,,3523,,1005,,211,,1465,,30,,669,,612,,872,I,940,I,880,I,367,,270,,0,,0,,0,,18,,36,,0,,0,,0,,0,,0,,0,,34,,139,,204,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,123,,155,,161,,250,,197,,118,,128.23,,63.87,,79.19,,38.37,
Spain,Common pandora,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",3700,,2100,,1700,,4900,,1900,,2000,,2000,,2800,,4200,,3400,,2300,,2300,,2900,,3300,,2200,,2000,,2800,,1800,,1300,,800,,800,,800,I,1400,,0,...,0,...,559,,589,,673,,1319,,15,,7,,4,,8,,3,,1,,8,,5,,5,,8,,5,,5,,7,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,440,,259,,345,,273,,267,,299,,330.56,,243.16,,281.47,,273.23,
Spain,Common periwinkle,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.05,
Spain,Common prawn,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,0,,0,,0,,0,,0,,0,,0,,11,,63,,98,,69,,64,,70,,108,,84,,6,,33,,0,,0,,0,,0,,0,,0,,0,,80,,91,,79,,66,,47,,41,,13,,20,,32,,56,,69,,69,,81,,84,,87,,91,,68,,48,,72,,73,,75,,73,,64,,89.55,,76.67,,67.33,,77.01,
Spain,Common shrimp,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,N,100,,200,,100,,100,,0,N,0,N,0,N,0,...,0,...,0,...,0,N,100,,100,,300,,1300,,1400,,1000,,1000,,900,,1300,,1500,I,2200,,0,...,0,...,1586,,1707,,2355,,485,,89,,748,,498,,8,,5,,1,,0,,4,,0,N,48,,7,,25,,42,,0,,0,,0,,0,,0,,0,N,0,,0,N,0,,1,,4,,12,,2,,1,,1,,3,,1,,1,,2,,2,,3,,11,,6,,7,,4,,4,,2,,1.14,,1,,1.03,,1.47,
Spain,Common sole,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,,0,,100,,0,N,0,N,0,N,100,,300,,200,,200,,0,,0,,170,,1704,,1568,,1731,,0,,2147,,600,,4693,,5532,,3253,,3280,,3560,,7184,,7159,,1720,,1975,,1021,,890,,738,,615,,1022,,0,...,0,...,0,...,0,,5,,5035,,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,82,,43,,47,,24,,13,,2,,0.43,,0.91,,1.04,,3.32,
Spain,Common sole,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",1000,,900,,800,,900,,900,,1700,,1100,,700,,800,,1100,,1400,,1500,,1000,,1200,,1500,,1600,,1700,,1700,,1100,,1700,,2300,,3600,,2000,,1800,,1739,,1795,,1716,,268,,594,,260,,280,,251,,332,,178,,282,,678,,519,,710,,479,,216,,214,,303,,190,,103,,52,,39,,74,,178,,228,,248,,279,,224,,143,,247,,174,,284,,163,,120,,144,,149,,213,,188,,258,,243,,235,,236,,229,,241,,214,,236.29,,227.55,,219.33,,205.36,
Spain,Common spider crab,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,320.9,,447.9,,641.71,
Spain,Common spiny lobster,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,5,,6.89,,7.47,
Spain,Common squids nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,25.11,,26.02,,2.79,,37.64,
Spain,Common squids nei,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",2700,,2100,,3800,,2900,,1900,,4000,,3300,,4300,,5700,,5100,,6600,,6200,,4800,,4300,,4900,,5500,,3200,,3200,,2100,,2100,,3200,,3200,I,2000,,2400,,4200,,2786,,2423,,3083,,3048,,158,,1202,,963,,91,,111,,849,,702,,743,,849,,560,,853,,690,,709,,1647,,1251,,1280,,1135,,1015,,2520,,2190,,1376,,1371,,1473,,505,,552,,855,,924,,623,,961,,1088,,1091,,1441,,1554,,1884,,747,,482,,818,,771,,406,,515,,154.33,,211.04,,226.78,,173.48,
Spain,Common stingray,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,1.43,,3.6,,2.57,
Spain,Common torpedo,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.04,,0.02,,0.03,
Spain,Common two-banded seabream,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,22.34,,35.18,,47.74,,49.27,
Spain,Common two-banded seabream,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,63,,93,,76,,93,,66,,47,,45.4,,52.48,,71.96,,95.17,
Spain,Conger eels nei,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.03,,0.02,,0,...
Spain,"Conger eels, etc. nei","Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0.06,,1.79,,0.04,
Spain,Corrugated venus,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,600,,1900,,1600,,1600,I,4200,,5200,,4800,,5094,,4791,,3446,,2206,,3047,,3592,,2639,,697,,667,,0,,0,,839,,537,,637,,608,,491,,484,,334,,350,,432,,442,,1734,,2141,,2710,,2310,,963,,744,,1034,,239,,324,,571,,509,,635,,772,,1172,,1184,,1181,,983,,946,,937,,838,,817,,810,,655,,503.82,,207.91,,0,...,250.33,
Spain,"Craylets, squat lobsters nei","Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2.37,,0,...
Spain,Crest-tail catsharks nei,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,54.64,,95.62,,53.22,,28.34,
Spain,Crevalle jack,"Atlantic, Eastern Central",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,2,,7,,0,,2,,2,,1.36,,1.34,,0.42,,0.36,
Spain,Crevalle jack,"Atlantic, Northeast",Tonnes - live weight,"TLW, Number",0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,0,...,9.95,,0.66,,0.45,,0.6,
