"FAOcode","Area","Units","Country","Year","Catch","scientificname","English_name","Family","Order.or.higher.taxa","kingdom","phylum","class","order","family","genus","AphiaID"
"OYF","27.8.c","TLW","ES",2011,0.33,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.8.c","TLW","ES",2010,0.2,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.8.c","TLW","ES",2009,0.6,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.8.c","TLW","ES",2008,1,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.8.c","TLW","ES",2007,0.3,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.8.c","TLW","ES",2006,8,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2022,24.74,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2021,15.18,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2020,1.72,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2019,85.9,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2018,72.75,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2017,9.18,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2016,173.46,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2015,8.98,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2014,61.5,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2013,17.81,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2012,43.6,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2011,15.42,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2010,11.8,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2009,19.6,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2008,11,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2007,7.8,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYF","27.9.a","TLW","ES",2006,30.3,"Ostrea edulis","European flat oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Ostrea",140658
"OYG","27.8.c","TLW","ES",2022,59.15,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2021,2,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2017,127.35,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2016,123.11,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2015,17.09,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2014,22.38,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2013,14.1,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2012,49.36,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2011,95.77,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.8.c","TLW","ES",2010,59.6,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.9.a","TLW","ES",2021,0.02,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.9.a","TLW","ES",2020,0.08,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.9.a","TLW","ES",2019,0.01,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.9.a","TLW","ES",2018,0.03,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.9.a","TLW","ES",2017,0.26,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.9.a","TLW","ES",2016,0.12,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"OYG","27.9.a","TLW","ES",2009,0.01,"Magallana gigas","Pacific cupped oyster","OSTREIDAE","BIVALVIA","Animalia","Mollusca","Bivalvia","Ostreida","Ostreidae","Magallana",836033
"PAC","27.8.c","TLW","ES",2022,78.21,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2021,55.63,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2020,60.36,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2019,76.12,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2018,42.69,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2017,52.01,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2016,49.96,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2015,59.88,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2014,41.75,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.8.c","TLW","ES",2013,230.08,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2022,191.1,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2021,221.73,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2020,182.39,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2019,251.78,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2018,255.28,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2017,213.9,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2016,222.79,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2015,284.96,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2014,215.73,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAC","27.9.a","TLW","ES",2013,209.26,"Pagellus erythrinus","Common pandora","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",127060
"PAL","27.8.c","TLW","ES",2022,0.01,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2021,0.04,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2020,0.07,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2019,0.23,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2018,0.01,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2017,0.16,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2016,0.11,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2015,0.05,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2014,0.14,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2013,0.4,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2012,0.08,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2011,0.18,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2010,4.2,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2009,0.01,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2008,0.01,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.8.c","TLW","ES",2007,0.2,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2022,0.1,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2021,0.09,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2020,0.11,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2019,0.23,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2018,0.06,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2017,0.02,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2016,0.04,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2015,0.1,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2014,0.11,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2013,0.28,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2012,1.57,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2011,4.34,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2010,2.9,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2009,4.9,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2008,0.01,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2007,3.3,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAL","27.9.a","TLW","ES",2006,1.7,"Palaemonidae","Palaemonid shrimps NEI","PALAEMONIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae",NA,106788
"PAN","27.8.c","TLW","ES",2019,0.01,"Pandalus spp","Pandalus shrimps NEI","PANDALIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus",107044
"PAN","27.9.a","TLW","ES",2019,0.02,"Pandalus spp","Pandalus shrimps NEI","PANDALIDAE","DECAPODA (PLEOCYEMATA) CARIDEA","Animalia","Arthropoda","Malacostraca","Decapoda","Pandalidae","Pandalus",107044
"PAX","27.8.c","TLW","ES",2022,0.04,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2021,2.24,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2020,0.71,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2019,3.08,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2018,1.69,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2017,6.59,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2016,3.42,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2015,1.83,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2014,3.85,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2013,3.28,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2012,967.9,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2011,981.38,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2010,449,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2009,384.7,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2008,127,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2007,107.1,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.8.c","TLW","ES",2006,101.9,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.9.a","TLW","ES",2022,111.75,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.9.a","TLW","ES",2021,60.4,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.9.a","TLW","ES",2020,27.91,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.9.a","TLW","ES",2019,31.15,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.9.a","TLW","ES",2018,28.85,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
"PAX","27.9.a","TLW","ES",2017,9.55,"Pagellus spp","Pandoras NEI","SPARIDAE","ACANTHURIFORMES","Animalia","Chordata","Teleostei","Eupercaria incertae sedis","Sparidae","Pagellus",126079
