stockid,scientificname,commonname,year,TCbest,TBbest
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1974,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1975,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1976,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1977,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1978,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1979,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1980,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1981,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1982,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1983,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1984,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1985,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1986,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,1987,NA,NA
PANDALIIIaW-IVaE,Pandalus borealis,Northern shrimp,2015,NA,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1970,3220,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1971,3690,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1972,2390,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1973,320,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1974,716,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1975,1830,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1976,3490,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1977,2230,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1978,3000,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1979,877,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1980,1580,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1981,1030,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1982,635,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1983,7330,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1984,4590,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1985,5530,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1986,3720,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1987,9310,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1988,1750,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1989,3070,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1990,2050,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1991,506,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1992,1560,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1993,2070,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1994,1260,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1995,5970,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1996,5780,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1997,3400,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1998,4270,NA
PANDALIVa,Pandalus borealis,Northern shrimp,1999,1470,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2000,1860,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2001,1680,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2002,1230,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2003,1010,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2004,23,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2005,10,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2006,0,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2007,0,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2008,0,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2009,0,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2010,0,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2011,0,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2012,0,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2013,0,NA
PANDALIVa,Pandalus borealis,Northern shrimp,2014,0,NA
PLAIC2123,Pleuronectes platessa,European Plaice,1998,NA,NA
PLAIC2123,Pleuronectes platessa,European Plaice,2018,NA,21700
PLAIC2432,Pleuronectes platessa,European Plaice,2001,NA,NA
PLAIC2432,Pleuronectes platessa,European Plaice,2018,NA,NA
PLAIC7d,Pleuronectes platessa,European Plaice,1979,NA,NA
PLAIC7d,Pleuronectes platessa,European Plaice,1980,NA,11600
PLAIC7d,Pleuronectes platessa,European Plaice,1981,NA,10000
PLAIC7d,Pleuronectes platessa,European Plaice,1982,NA,10400
PLAIC7d,Pleuronectes platessa,European Plaice,1983,NA,10400
PLAIC7d,Pleuronectes platessa,European Plaice,1984,NA,9730
PLAIC7d,Pleuronectes platessa,European Plaice,1985,NA,10900
PLAIC7d,Pleuronectes platessa,European Plaice,1986,NA,16300
PLAIC7d,Pleuronectes platessa,European Plaice,1987,NA,22400
PLAIC7d,Pleuronectes platessa,European Plaice,1988,NA,17000
PLAIC7d,Pleuronectes platessa,European Plaice,1989,NA,14800
PLAIC7d,Pleuronectes platessa,European Plaice,1990,NA,15100
PLAIC7d,Pleuronectes platessa,European Plaice,1991,NA,12800
PLAIC7d,Pleuronectes platessa,European Plaice,1992,NA,11800
PLAIC7d,Pleuronectes platessa,European Plaice,1993,NA,11400
PLAIC7d,Pleuronectes platessa,European Plaice,1994,NA,10900
PLAIC7d,Pleuronectes platessa,European Plaice,1995,NA,10600
PLAIC7d,Pleuronectes platessa,European Plaice,1996,NA,12400
PLAIC7d,Pleuronectes platessa,European Plaice,1997,NA,10800
PLAIC7d,Pleuronectes platessa,European Plaice,1998,NA,11900
PLAIC7d,Pleuronectes platessa,European Plaice,1999,NA,9740
PLAIC7d,Pleuronectes platessa,European Plaice,2000,NA,7320
PLAIC7d,Pleuronectes platessa,European Plaice,2001,NA,8380
PLAIC7d,Pleuronectes platessa,European Plaice,2002,NA,8650
PLAIC7d,Pleuronectes platessa,European Plaice,2003,NA,7100
PLAIC7d,Pleuronectes platessa,European Plaice,2004,NA,7550
PLAIC7d,Pleuronectes platessa,European Plaice,2005,NA,6110
PLAIC7d,Pleuronectes platessa,European Plaice,2011,5220,NA
PLAIC7d,Pleuronectes platessa,European Plaice,2012,6220,NA
PLAIC7d,Pleuronectes platessa,European Plaice,2013,6300,NA
PLAIC7d,Pleuronectes platessa,European Plaice,2014,7000,NA
PLAIC7d,Pleuronectes platessa,European Plaice,2015,5320,NA
PLAIC7d,Pleuronectes platessa,European Plaice,2016,6710,NA
PLAIC7d,Pleuronectes platessa,European Plaice,2017,7760,NA
PLAIC7d,Pleuronectes platessa,European Plaice,2018,NA,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1977,757,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1978,875,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1979,863,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1980,1370,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1981,1380,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1982,1300,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1983,1150,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1984,1210,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1985,1750,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1986,1690,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1987,1900,NA
PLAICCELT,Pleuronectes platessa,European Plaice,1988,2120,NA
PLAICECHW,Pleuronectes platessa,European Plaice,1978,NA,NA
PLAICECHW,Pleuronectes platessa,European Plaice,1979,NA,NA
PLAICECHW,Pleuronectes platessa,European Plaice,2018,NA,1.81
PLAICIS,Pleuronectes platessa,European Plaice,1980,NA,NA
PLAICIS,Pleuronectes platessa,European Plaice,2018,NA,NA
PLAICNS,Pleuronectes platessa,European Plaice,1956,NA,NA
PLAICNS,Pleuronectes platessa,European Plaice,2018,NA,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1908,135,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1909,49,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1910,36,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1911,56,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1912,41,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1913,54,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1914,85,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1915,24,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1916,22,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1917,36,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1918,29,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1919,33,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1920,40,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1921,43,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1922,38,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1923,31,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1924,170,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1925,33,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1926,65,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1927,185,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1928,82,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1929,318,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1930,146,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1931,304,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1932,506,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1933,653,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1934,470,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1935,300,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1936,349,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1937,326,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1938,404,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1939,24,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1940,47,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1941,43,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1942,41,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1943,29,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1944,42,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1945,30,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1946,37,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1947,50,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1948,55,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1949,83,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1950,347,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1951,143,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1952,184,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1953,396,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1954,350,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1955,210,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1956,239,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1957,141,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1958,275,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1959,451,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1960,246,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1961,212,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1962,281,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1963,540,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1964,495,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1965,518,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1966,128,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1967,296,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1968,492,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1969,382,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1970,234,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1971,90,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1972,234,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1973,185,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1974,152,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1975,163,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1976,142,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1977,139,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1978,138,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1979,125,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1980,219,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1981,206,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1982,156,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1983,152,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1984,118,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1985,167,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1986,130,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1987,167,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1988,168,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1989,174,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1990,233,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1991,191,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1992,192,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1993,196,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1994,206,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1995,246,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1996,251,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1997,209,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1998,161,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,1999,159,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2000,130,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2001,78,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2002,70,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2003,65,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2004,54,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2005,37,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2006,32,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2007,35,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2008,31,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2009,52,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2010,33,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2011,18,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2012,29,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2013,18,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2014,23,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2015,22.1,NA
PLAICVIIbc,Pleuronectes platessa,European Plaice,2016,28.9,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1989,NA,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1990,NA,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1991,NA,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1992,NA,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1993,655,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1994,577,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1995,542,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1996,453,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1997,645,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1998,444,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,1999,406,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2000,299,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2001,261,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2002,313,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2003,217,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2004,221,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2005,164,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2006,147,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2007,120,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2008,135,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2009,148,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2010,155,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2011,178,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2012,196,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2013,182,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2014,169,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2015,114,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2016,99,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2017,115,NA
PLAICVIIh-k,Pleuronectes platessa,European Plaice,2018,NA,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,1994,399,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,1995,331,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,1996,262,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,1997,258,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,1998,225,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,1999,4,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2000,230,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2001,223,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2002,179,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2003,223,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2004,399,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2005,224,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2006,253,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2007,264,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2008,193,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2009,246,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2010,325,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2011,282,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2012,251,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2013,196,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2014,220,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2015,193,NA
PLAICVIII-IXa,Pleuronectes platessa,European Plaice,2016,173,NA
POLLFAPL,Pollachius virens,Pollock,1958,NA,NA
POLLFAPL,Pollachius virens,Pollock,1959,NA,NA
POLLFAPL,Pollachius virens,Pollock,1960,NA,NA
POLLFAPL,Pollachius virens,Pollock,2018,NA,142000
POLLIEG,Pollachius virens,Pollock or saithe,1977,NA,NA
POLLIEG,Pollachius virens,Pollock or saithe,1978,NA,NA
POLLIEG,Pollachius virens,Pollock or saithe,1979,NA,NA
POLLIEG,Pollachius virens,Pollock or saithe,2017,49100,NA
POLLIEG,Pollachius virens,Pollock or saithe,2018,NA,NA
POLLNEAR,Pollachius virens,Pollock,1957,NA,NA
POLLNEAR,Pollachius virens,Pollock,1958,NA,NA
POLLNEAR,Pollachius virens,Pollock,1959,NA,NA
POLLNEAR,Pollachius virens,Pollock,2018,NA,714000
POLLNS-VI-IIIa,Pollachius virens,Pollock,1964,NA,NA
POLLNS-VI-IIIa,Pollachius virens,Pollock,1965,NA,NA
POLLNS-VI-IIIa,Pollachius virens,Pollock,1966,NA,NA
POLLNS-VI-IIIa,Pollachius virens,Pollock,2018,NA,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1926,279,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1927,457,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1928,611,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1929,832,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1930,1510,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1931,1110,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1932,1600,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1933,3880,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1934,3630,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1935,1990,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1936,2460,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1937,2810,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1938,2730,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1939,2210,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1940,104,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1941,283,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1942,288,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1943,351,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1944,321,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1945,927,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1946,2490,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1947,6120,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1948,4010,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1949,2950,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1950,3260,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1951,2380,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1952,2210,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1953,1820,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1954,1250,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1955,1480,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1956,1320,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1957,1660,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1958,1740,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1959,1760,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1960,2300,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1961,1490,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1962,775,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1963,314,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1964,316,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1965,381,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1966,364,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1967,464,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1968,806,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1969,1020,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1970,408,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1971,991,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1972,1760,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1973,985,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1974,744,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1975,1060,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1976,1190,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1977,834,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1978,763,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1979,864,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1980,932,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1981,777,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1982,636,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1983,616,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1984,484,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1985,406,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1986,399,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1987,389,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1988,471,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1989,462,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1990,690,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1991,482,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1992,629,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1993,862,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1994,1050,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1995,827,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1996,628,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1997,633,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1998,612,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,1999,498,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2000,563,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2001,535,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2002,596,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2003,537,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2004,553,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2005,343,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2006,289,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2007,431,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2008,313,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2009,333,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2010,20,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2011,17,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2012,48,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2013,22,NA
PORSHARNEATL,Lamna nasus,Porbeagle shark,2014,7,NA
RBRMIX,Pagellus bogaraveo,Red seabream,1983,NA,NA
RBRMIX,Pagellus bogaraveo,Red seabream,1984,NA,NA
RBRMIX,Pagellus bogaraveo,Red seabream,1985,NA,NA
RBRMIX,Pagellus bogaraveo,Red seabream,1986,NA,NA
RBRMIX,Pagellus bogaraveo,Red seabream,1987,NA,NA
RBRMIX,Pagellus bogaraveo,Red seabream,1988,689,NA
RBRMIX,Pagellus bogaraveo,Red seabream,1989,676,NA
RBRMIX,Pagellus bogaraveo,Red seabream,1990,594,NA
