"CodTempo","Year","Month","Establecementos","Viaxeiros/Noites/Estadía media","Procedencia","Zonas turísticas","DatoN","DatoN_normalized"
200001,"2000","Xaneiro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2786,0.0362802932635335
200002,"2000","Febreiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2735.6,0.0356239663502233
200002,"2000","Febreiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",49.5,0.000644606789858186
200002,"2000","Febreiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",7428,0.0967300855569012
200002,"2000","Febreiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",7341.5,0.0956036514695733
200002,"2000","Febreiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",86.8,0.00113034079514526
200002,"2000","Febreiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.7,3.51603703559011e-05
200002,"2000","Febreiro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200002,"2000","Febreiro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2806,0.036540740451355
200003,"2000","Marzo","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2692.4,0.0350614004245289
200003,"2000","Marzo","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",113.6,0.00147934002682606
200003,"2000","Marzo","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",7374,0.0960268781497832
200003,"2000","Marzo","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",7140.1,0.0929809482882109
200003,"2000","Marzo","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",234,0.00304723209751143
200003,"2000","Marzo","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.6,3.38581344167936e-05
200003,"2000","Marzo","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200003,"2000","Marzo","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",5543,0.0721829381047258
200004,"2000","Abril","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",5205.5,0.0677878918102382
200004,"2000","Abril","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",337.9,0.00440025523824406
200004,"2000","Abril","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",9810,0.127749345626441
200004,"2000","Abril","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",9385.5,0.122221354064929
200004,"2000","Abril","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",424.4,0.00552668932557201
200004,"2000","Abril","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.8,2.34402469039341e-05
200004,"2000","Abril","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200004,"2000","Abril","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",3766,0.0490422054667865
200005,"2000","Maio","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",3494.7,0.045509239363988
200005,"2000","Maio","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",271,0.00352905939498118
200005,"2000","Maio","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",8699,0.113281504342957
200005,"2000","Maio","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",8328,0.108450209008868
200005,"2000","Maio","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",371.3,0.00483520204190595
200005,"2000","Maio","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.3,2.99514265994713e-05
200005,"2000","Maio","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200005,"2000","Maio","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",4872,0.0634449349533148
200006,"2000","Xuño","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",4206.2,0.0547746480707375
200006,"2000","Xuño","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",666.5,0.00867940253415114
200006,"2000","Xuño","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",11026,0.143584534645987
200006,"2000","Xuño","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",9970.3,0.12983682983683
200006,"2000","Xuño","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",1056,0.0137516115169746
200006,"2000","Xuño","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.3,2.99514265994713e-05
200006,"2000","Xuño","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200006,"2000","Xuño","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",7703,0.100311234389447
200007,"2000","Xullo","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",6921.2,0.0901303538175047
200007,"2000","Xullo","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",781.9,0.0101821828078811
200007,"2000","Xullo","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",16076,0.209347449570913
200007,"2000","Xullo","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",14792.5,0.192633251292469
200007,"2000","Xullo","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",1283.6,0.0167155005143832
200007,"2000","Xullo","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.1,2.73469547212564e-05
200007,"2000","Xullo","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200007,"2000","Xullo","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",18758,0.244273417457775
200008,"2000","Agosto","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",15954.4,0.207763930668959
200008,"2000","Agosto","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",2804.1,0.0365159979685119
200008,"2000","Agosto","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",35727,0.465249833964918
200008,"2000","Agosto","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",30908.4,0.402500293003086
200008,"2000","Agosto","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",4819.3,0.0627586566134052
200008,"2000","Agosto","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.9,2.47424828430415e-05
200008,"2000","Agosto","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200008,"2000","Agosto","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",5386,0.0701384276803271
200009,"2000","Setembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",5057.1,0.0658553736766027
200009,"2000","Setembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",329.1,0.00428565847560261
200009,"2000","Setembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",11037,0.143727780599289
200009,"2000","Setembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",10414.8,0.135625268586162
200009,"2000","Setembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",621.9,0.00809860530530922
200009,"2000","Setembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.1,2.73469547212564e-05
200009,"2000","Setembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
200009,"2000","Setembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
200010,"2000","Outubro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",3878,0.0505007097185868
200010,"2000","Outubro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",3669.8,0.0477894544933651
