"Destinos","Indicadores","Orixe dos viaxeiros","CodTempo","Tempo","DatoN","DatoN_normalized"
"Verín - Viana","Indicador Área","Todas",2012,2012,30,6.1702433510625e-06
"Galicia","Indicador Costa","Todas",2012,2012,3141,0.000265570609096406
"A Coruña e As Mariñas","Indicador Costa","Todas",2012,2012,5625,0.000472690669691531
"Ancares - Courel","Indicador Costa","Todas",2012,2012,NA,NA
"Celanova - Limia","Indicador Costa","Todas",2012,2012,NA,NA
"Costa da Morte","Indicador Costa","Todas",2012,2012,543,4.89450384739687e-05
"Deza - Tabeirós","Indicador Costa","Todas",2012,2012,NA,NA
"Ferrolterra","Indicador Costa","Todas",2012,2012,730,6.45374101854375e-05
"Lugo e a Terra Chá","Indicador Costa","Todas",2012,2012,NA,NA
"Manzaneda - Trevinca","Indicador Costa","Todas",2012,2012,NA,NA
"Mariña Lucense","Indicador Costa","Todas",2012,2012,1056,9.1719833596875e-05
"O Ribeiro","Indicador Costa","Todas",2012,2012,NA,NA
"Ría de Arousa","Indicador Costa","Todas",2012,2012,3111,0.000263069159089219
"Ría de Muros e Noia","Indicador Costa","Todas",2012,2012,605,5.41147018221562e-05
"Ría de Vigo e Baixo Miño","Indicador Costa","Todas",2012,2012,3529,0.000297922695856031
"Ría e Terras de Pontevedra","Indicador Costa","Todas",2012,2012,2766,0.000234302484006562
"Ribeira Sacra","Indicador Costa","Todas",2012,2012,NA,NA
"Terras de Ourense e Allariz","Indicador Costa","Todas",2012,2012,NA,NA
"Terras de Santiago","Indicador Costa","Todas",2012,2012,NA,NA
"Verín - Viana","Indicador Costa","Todas",2012,2012,NA,NA
"Galicia","Indicador Poboación (1)","Todas",2012,2012,0.78,3.73383104406187e-06
"A Coruña e As Mariñas","Indicador Poboación (1)","Todas",2012,2012,0.69,3.72632669404031e-06
"Ancares - Courel","Indicador Poboación (1)","Todas",2012,2012,0.92,3.74550447742875e-06
"Celanova - Limia","Indicador Poboación (1)","Todas",2012,2012,0.26,3.69047257727062e-06
"Costa da Morte","Indicador Poboación (1)","Todas",2012,2012,0.55,3.71465326067344e-06
"Deza - Tabeirós","Indicador Poboación (1)","Todas",2012,2012,0.4,3.7021460106375e-06
"Ferrolterra","Indicador Poboación (1)","Todas",2012,2012,0.48,3.70881654399e-06
"Lugo e a Terra Chá","Indicador Poboación (1)","Todas",2012,2012,0.62,3.72048997735687e-06
"Manzaneda - Trevinca","Indicador Poboación (1)","Todas",2012,2012,0.45,3.70631509398281e-06
"Mariña Lucense","Indicador Poboación (1)","Todas",2012,2012,1.02,3.75384264411937e-06
"O Ribeiro","Indicador Poboación (1)","Todas",2012,2012,0.43,3.70464746064469e-06
"Ría de Arousa","Indicador Poboación (1)","Todas",2012,2012,2.16,3.8488977443925e-06
"Ría de Muros e Noia","Indicador Poboación (1)","Todas",2012,2012,0.53,3.71298562733531e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (1)","Todas",2012,2012,0.53,3.71298562733531e-06
"Ría e Terras de Pontevedra","Indicador Poboación (1)","Todas",2012,2012,0.69,3.72632669404031e-06
"Ribeira Sacra","Indicador Poboación (1)","Todas",2012,2012,0.83,3.73800012740719e-06
"Terras de Ourense e Allariz","Indicador Poboación (1)","Todas",2012,2012,0.49,3.70965036065906e-06
"Terras de Santiago","Indicador Poboación (1)","Todas",2012,2012,1.43,3.78802912755094e-06
"Verín - Viana","Indicador Poboación (1)","Todas",2012,2012,0.41,3.70297982730656e-06
"Galicia","Indicador Poboación (2)","Todas",2012,2012,2.87,3.90809872789594e-06
"A Coruña e As Mariñas","Indicador Poboación (2)","Todas",2012,2012,2.54,3.88058277781687e-06
"Ancares - Courel","Indicador Poboación (2)","Todas",2012,2012,3.36,3.94895574468e-06
"Celanova - Limia","Indicador Poboación (2)","Todas",2012,2012,0.95,3.74800592743594e-06
"Costa da Morte","Indicador Poboación (2)","Todas",2012,2012,2.02,3.83722431102562e-06
"Deza - Tabeirós","Indicador Poboación (2)","Todas",2012,2012,1.46,3.79053057755812e-06
"Ferrolterra","Indicador Poboación (2)","Todas",2012,2012,1.74,3.81387744429187e-06
"Lugo e a Terra Chá","Indicador Poboación (2)","Todas",2012,2012,2.28,3.85890354442125e-06
"Manzaneda - Trevinca","Indicador Poboación (2)","Todas",2012,2012,1.64,3.80553927760125e-06
"Mariña Lucense","Indicador Poboación (2)","Todas",2012,2012,3.73,3.97980696143531e-06
"O Ribeiro","Indicador Poboación (2)","Todas",2012,2012,1.57,3.79970256091781e-06
"Ría de Arousa","Indicador Poboación (2)","Todas",2012,2012,7.91,4.32834232910344e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Todas",2012,2012,1.95,3.83138759434219e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Todas",2012,2012,1.95,3.83138759434219e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Todas",2012,2012,2.53,3.87974896114781e-06
"Ribeira Sacra","Indicador Poboación (2)","Todas",2012,2012,3.02,3.92060597793187e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Todas",2012,2012,1.8,3.81888034430625e-06
"Terras de Santiago","Indicador Poboación (2)","Todas",2012,2012,5.22,4.10404564512562e-06
"Verín - Viana","Indicador Poboación (2)","Todas",2012,2012,1.49,3.79303202756531e-06
"Galicia","Indicador Estacional (1)","Todas",2012,2012,36.7,6.72890051933437e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Todas",2012,2012,33.3,6.44540285185312e-06
"Ancares - Courel","Indicador Estacional (1)","Todas",2012,2012,34.4,6.53712268545e-06
"Celanova - Limia","Indicador Estacional (1)","Todas",2012,2012,31.1,6.26196318465937e-06
"Costa da Morte","Indicador Estacional (1)","Todas",2012,2012,41.5,7.12913252048437e-06
"Deza - Tabeirós","Indicador Estacional (1)","Todas",2012,2012,25,5.75333501653125e-06
"Ferrolterra","Indicador Estacional (1)","Todas",2012,2012,41.3,7.11245618710312e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Todas",2012,2012,23.5,5.62826251617187e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Todas",2012,2012,20.9,5.41147018221563e-06
"Mariña Lucense","Indicador Estacional (1)","Todas",2012,2012,50.6,7.88790568933125e-06
"O Ribeiro","Indicador Estacional (1)","Todas",2012,2012,21.9,5.49485184912188e-06
"Ría de Arousa","Indicador Estacional (1)","Todas",2012,2012,54.5,8.21309419026562e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Todas",2012,2012,67.5,9.29705586004687e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Todas",2012,2012,35.4,6.62050435235625e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Todas",2012,2012,38.7,6.89566385314687e-06
"Ribeira Sacra","Indicador Estacional (1)","Todas",2012,2012,28.9,6.07852351746563e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Todas",2012,2012,21.6,5.46983734905e-06
"Terras de Santiago","Indicador Estacional (1)","Todas",2012,2012,25,5.75333501653125e-06
"Verín - Viana","Indicador Estacional (1)","Todas",2012,2012,27.2,5.936774683725e-06
"Galicia","Indicador Estacional (2)","Todas",2012,2012,-0.6,3.61876434373125e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Todas",2012,2012,1.8,3.81888034430625e-06
"Ancares - Courel","Indicador Estacional (2)","Todas",2012,2012,-7.1,3.07678350884062e-06
"Celanova - Limia","Indicador Estacional (2)","Todas",2012,2012,3.7,3.97730551142812e-06
"Costa da Morte","Indicador Estacional (2)","Todas",2012,2012,-10.8,2.7682713412875e-06
"Deza - Tabeirós","Indicador Estacional (2)","Todas",2012,2012,0.2,3.68546967725625e-06
"Ferrolterra","Indicador Estacional (2)","Todas",2012,2012,-0.5,3.62710251042187e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Todas",2012,2012,-2.3,3.47701550999062e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Todas",2012,2012,-6.4,3.135150675675e-06
"Mariña Lucense","Indicador Estacional (2)","Todas",2012,2012,1.2,3.7688513441625e-06
"O Ribeiro","Indicador Estacional (2)","Todas",2012,2012,-2.9,3.42698650984687e-06
"Ría de Arousa","Indicador Estacional (2)","Todas",2012,2012,0.9,3.74383684409062e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Todas",2012,2012,0.4,3.7021460106375e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Todas",2012,2012,0,3.668793343875e-06
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Todas",2012,2012,-3.8,3.35194300963125e-06
"Ribeira Sacra","Indicador Estacional (2)","Todas",2012,2012,0.4,3.7021460106375e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Todas",2012,2012,0.1,3.67713151056562e-06
"Terras de Santiago","Indicador Estacional (2)","Todas",2012,2012,-1.3,3.56039717689687e-06
"Verín - Viana","Indicador Estacional (2)","Todas",2012,2012,1.3,3.77718951085312e-06
"Galicia","Noites","Fóra de Galicia",2012,2012,5346933,0.44583985516938
"A Coruña e As Mariñas","Noites","Fóra de Galicia",2012,2012,740511,0.061748710335758
"Ancares - Courel","Noites","Fóra de Galicia",2012,2012,43064,0.00359441689699462
"Celanova - Limia","Noites","Fóra de Galicia",2012,2012,23148,0.00193378761888975
"Costa da Morte","Noites","Fóra de Galicia",2012,2012,153735,0.0128223493551762
"Deza - Tabeirós","Noites","Fóra de Galicia",2012,2012,45593,0.00380528913260053
"Ferrolterra","Noites","Fóra de Galicia",2012,2012,231898,0.0193397105855694
"Lugo e a Terra Chá","Noites","Fóra de Galicia",2012,2012,291873,0.0243405260582718
"Manzaneda - Trevinca","Noites","Fóra de Galicia",2012,2012,16769,0.00140189596569478
"Mariña Lucense","Noites","Fóra de Galicia",2012,2012,191400,0.0159629198392001
"O Ribeiro","Noites","Fóra de Galicia",2012,2012,33800,0.00282196913477512
"Ría de Arousa","Noites","Fóra de Galicia",2012,2012,1020457,0.085091074459495
"Ría de Muros e Noia","Noites","Fóra de Galicia",2012,2012,42705,0.00356448287857528
"Ría de Vigo e Baixo Miño","Noites","Fóra de Galicia",2012,2012,716805,0.0597720645400784
"Ría e Terras de Pontevedra","Noites","Fóra de Galicia",2012,2012,366297,0.0305461232361025
"Ribeira Sacra","Noites","Fóra de Galicia",2012,2012,127357,0.0106229077455232
"Terras de Ourense e Allariz","Noites","Fóra de Galicia",2012,2012,137031,0.0114295419911742
"Terras de Santiago","Noites","Fóra de Galicia",2012,2012,1129722,0.0942017722940064
"Verín - Viana","Noites","Fóra de Galicia",2012,2012,34768,0.00290268258834037
"Galicia","Indicador Área","Fóra de Galicia",2012,2012,181,1.87608750539062e-05
"A Coruña e As Mariñas","Indicador Área","Fóra de Galicia",2012,2012,787,6.92901651990937e-05
"Ancares - Courel","Indicador Área","Fóra de Galicia",2012,2012,20,5.336426682e-06
"Celanova - Limia","Indicador Área","Fóra de Galicia",2012,2012,13,4.75275501365625e-06
"Costa da Morte","Indicador Área","Fóra de Galicia",2012,2012,90,1.11731433654375e-05
"Deza - Tabeirós","Indicador Área","Fóra de Galicia",2012,2012,29,6.08686168415625e-06
"Ferrolterra","Indicador Área","Fóra de Galicia",2012,2012,146,1.58425167121875e-05
"Lugo e a Terra Chá","Indicador Área","Fóra de Galicia",2012,2012,69,9.42212836040625e-06
"Manzaneda - Trevinca","Indicador Área","Fóra de Galicia",2012,2012,12,4.66937334675e-06
"Mariña Lucense","Indicador Área","Fóra de Galicia",2012,2012,137,1.50920817100312e-05
"O Ribeiro","Indicador Área","Fóra de Galicia",2012,2012,34,6.5037700186875e-06
"Ría de Arousa","Indicador Área","Fóra de Galicia",2012,2012,1621,0.000138830475398906
"Ría de Muros e Noia","Indicador Área","Fóra de Galicia",2012,2012,106,1.25072500359375e-05
"Ría de Vigo e Baixo Miño","Indicador Área","Fóra de Galicia",2012,2012,445,4.07736351171562e-05
"Ría e Terras de Pontevedra","Indicador Área","Fóra de Galicia",2012,2012,376,3.5020300100625e-05
"Ribeira Sacra","Indicador Área","Fóra de Galicia",2012,2012,50,7.8378766891875e-06
"Terras de Ourense e Allariz","Indicador Área","Fóra de Galicia",2012,2012,172,1.801044005175e-05
"Terras de Santiago","Indicador Área","Fóra de Galicia",2012,2012,373,3.47701550999062e-05
"Verín - Viana","Indicador Área","Fóra de Galicia",2012,2012,20,5.336426682e-06
"Galicia","Indicador Costa","Fóra de Galicia",2012,2012,2113,0.000179854255516781
"A Coruña e As Mariñas","Indicador Costa","Fóra de Galicia",2012,2012,3841,0.000323937775930781
"Ancares - Courel","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Celanova - Limia","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Costa da Morte","Indicador Costa","Fóra de Galicia",2012,2012,338,3.18517967581875e-05
"Deza - Tabeirós","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Ferrolterra","Indicador Costa","Fóra de Galicia",2012,2012,484,4.40255201265e-05
"Lugo e a Terra Chá","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Manzaneda - Trevinca","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Mariña Lucense","Indicador Costa","Fóra de Galicia",2012,2012,730,6.45374101854375e-05
"O Ribeiro","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Ría de Arousa","Indicador Costa","Fóra de Galicia",2012,2012,2060,0.00017543502717075
"Ría de Muros e Noia","Indicador Costa","Fóra de Galicia",2012,2012,298,2.85165300819375e-05
"Ría de Vigo e Baixo Miño","Indicador Costa","Fóra de Galicia",2012,2012,2448,0.000207787113930375
"Ría e Terras de Pontevedra","Indicador Costa","Fóra de Galicia",2012,2012,1760,0.000150420527098875
"Ribeira Sacra","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Terras de Ourense e Allariz","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Terras de Santiago","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Verín - Viana","Indicador Costa","Fóra de Galicia",2012,2012,NA,NA
"Galicia","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.53,3.71298562733531e-06
"A Coruña e As Mariñas","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.47,3.70798272732094e-06
"Ancares - Courel","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.58,3.71715471068062e-06
"Celanova - Limia","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.13,3.67963296057281e-06
"Costa da Morte","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.34,3.69714311062312e-06
"Deza - Tabeirós","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.17,3.68296822724906e-06
"Ferrolterra","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.32,3.695475477285e-06
"Lugo e a Terra Chá","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.41,3.70297982730656e-06
"Manzaneda - Trevinca","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.14,3.68046677724187e-06
"Mariña Lucense","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.7,3.72716051070937e-06
"O Ribeiro","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.19,3.68463586058719e-06
"Ría de Arousa","Indicador Poboación (1)","Fóra de Galicia",2012,2012,1.43,3.78802912755094e-06
"Ría de Muros e Noia","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.26,3.69047257727062e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.37,3.69964456063031e-06
"Ría e Terras de Pontevedra","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.44,3.70548127731375e-06
"Ribeira Sacra","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.53,3.71298562733531e-06
"Terras de Ourense e Allariz","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.25,3.68963876060156e-06
"Terras de Santiago","Indicador Poboación (1)","Fóra de Galicia",2012,2012,1.13,3.76301462747906e-06
"Verín - Viana","Indicador Poboación (1)","Fóra de Galicia",2012,2012,0.27,3.69130639393969e-06
"Galicia","Indicador Poboación (2)","Fóra de Galicia",2012,2012,1.93,3.82971996100406e-06
"A Coruña e As Mariñas","Indicador Poboación (2)","Fóra de Galicia",2012,2012,1.73,3.81304362762281e-06
"Ancares - Courel","Indicador Poboación (2)","Fóra de Galicia",2012,2012,2.13,3.84639629438531e-06
"Celanova - Limia","Indicador Poboación (2)","Fóra de Galicia",2012,2012,0.48,3.70881654399e-06
"Costa da Morte","Indicador Poboación (2)","Fóra de Galicia",2012,2012,1.26,3.77385424417687e-06
"Deza - Tabeirós","Indicador Poboación (2)","Fóra de Galicia",2012,2012,0.63,3.72132379402594e-06
"Ferrolterra","Indicador Poboación (2)","Fóra de Galicia",2012,2012,1.16,3.76551607748625e-06
"Lugo e a Terra Chá","Indicador Poboación (2)","Fóra de Galicia",2012,2012,1.48,3.79219821089625e-06
"Manzaneda - Trevinca","Indicador Poboación (2)","Fóra de Galicia",2012,2012,0.52,3.71215181066625e-06
"Mariña Lucense","Indicador Poboación (2)","Fóra de Galicia",2012,2012,2.58,3.88391804449312e-06
"O Ribeiro","Indicador Poboación (2)","Fóra de Galicia",2012,2012,0.69,3.72632669404031e-06
"Ría de Arousa","Indicador Poboación (2)","Fóra de Galicia",2012,2012,5.24,4.10571327846375e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Fóra de Galicia",2012,2012,0.96,3.748839744105e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Fóra de Galicia",2012,2012,1.35,3.78135859419844e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Fóra de Galicia",2012,2012,1.61,3.80303782759406e-06
"Ribeira Sacra","Indicador Poboación (2)","Fóra de Galicia",2012,2012,1.96,3.83222141101125e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Fóra de Galicia",2012,2012,0.91,3.74467066075969e-06
"Terras de Santiago","Indicador Poboación (2)","Fóra de Galicia",2012,2012,4.12,4.01232581152875e-06
"Verín - Viana","Indicador Poboación (2)","Fóra de Galicia",2012,2012,0.97,3.74967356077406e-06
"Galicia","Indicador Estacional (1)","Fóra de Galicia",2012,2012,38.5,6.87898751976562e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Fóra de Galicia",2012,2012,35,6.58715168559375e-06
"Ancares - Courel","Indicador Estacional (1)","Fóra de Galicia",2012,2012,42.9,7.24586685415312e-06
"Celanova - Limia","Indicador Estacional (1)","Fóra de Galicia",2012,2012,38.2,6.85397301969375e-06
"Costa da Morte","Indicador Estacional (1)","Fóra de Galicia",2012,2012,48.4,7.7044660221375e-06
"Deza - Tabeirós","Indicador Estacional (1)","Fóra de Galicia",2012,2012,35.8,6.65385701911875e-06
"Ferrolterra","Indicador Estacional (1)","Fóra de Galicia",2012,2012,42.8,7.2375286874625e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Fóra de Galicia",2012,2012,26.3,5.86173118350937e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Fóra de Galicia",2012,2012,27.4,5.95345101710625e-06
"Mariña Lucense","Indicador Estacional (1)","Fóra de Galicia",2012,2012,56.5,8.37985752407812e-06
"O Ribeiro","Indicador Estacional (1)","Fóra de Galicia",2012,2012,27.7,5.97846551717812e-06
"Ría de Arousa","Indicador Estacional (1)","Fóra de Galicia",2012,2012,51.4,7.95461102285625e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Fóra de Galicia",2012,2012,66.7,9.23035052652187e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Fóra de Galicia",2012,2012,37.3,6.77892951947812e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Fóra de Galicia",2012,2012,41.4,7.12079435379375e-06
"Ribeira Sacra","Indicador Estacional (1)","Fóra de Galicia",2012,2012,32.3,6.36202118494687e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Fóra de Galicia",2012,2012,26.1,5.84505485012812e-06
"Terras de Santiago","Indicador Estacional (1)","Fóra de Galicia",2012,2012,28.6,6.05350901739375e-06
"Verín - Viana","Indicador Estacional (1)","Fóra de Galicia",2012,2012,26.4,5.8700693502e-06
"Galicia","Indicador Estacional (2)","Fóra de Galicia",2012,2012,-0.3,3.64377884380312e-06
